,genre,budget_norm,votes_norm,votes,budget,country,year,score_norm,score,rating,isprofit,profitability_ratio
581,0,-0.833241481252337,-0.6855906443774887,16395,10000000,1,1995,0.6140674200364137,6.8,6,1,1.42
582,6,0.641743445579715,-0.5881801484337484,22044,45000000,1,1995,-0.4420329677304919,5.9,4,0,-0.2084978
583,6,-0.2853899370004319,-0.4233634516324971,31602,23000000,1,1995,1.200789857684695,7.3,4,1,2.589998739
584,4,-0.4118172164431792,-0.6517237273951014,18359,20000000,1,1995,-2.08485579314568,4.5,6,0,-0.0124132
585,0,-0.9175263342141684,-0.5258781265104464,25657,8000000,1,1995,0.379378444977101,6.6,6,1,1.01448475
586,4,0.0096070483659784,-0.4741293394105766,28658,30000000,1,1995,-0.4420329677304919,5.9,4,1,1.553133333
587,4,-0.980739973935542,-0.8890852916835744,4594,6500000,1,1995,-0.6767219427898046,5.7,4,1,0.490150154
588,3,-0.9175263342141684,-0.7732928540375812,11309,8000000,0,1995,0.379378444977101,6.6,6,0,-0.957513875
589,0,0.0096070483659784,-0.5420356118528582,24720,30000000,1,1995,-0.7940664303194614,5.6,6,0,-0.1984
590,3,0.8524555779842938,-0.5298614553408596,25426,50000000,1,1995,0.9661008826253824,7.1,6,0,-0.7287808
591,5,0.8524555779842938,-0.7990551625771365,9815,50000000,1,1995,-1.263444380438086,5.2,6,0,-0.80409966
592,4,-0.7489566282905055,-0.8389746701200217,7500,12000000,1,1995,-0.9114109178491172,5.5,4,1,0.477125
593,9,-0.7489566282905055,-0.7633259100376729,11887,12000000,1,1995,-0.324688480200836,6.0,6,1,0.10775675
594,4,-0.5803869223668423,-0.8307493547429348,7977,16000000,1,1995,-0.6767219427898046,5.7,6,1,3.19075975
595,0,0.2203191807705572,-0.4945805428429143,27472,35000000,1,1995,-0.6767219427898046,5.7,6,0,-0.418566543
596,5,-0.2011050840386004,-0.6639496154503522,17650,25000000,1,1995,0.7314119075660706,6.9,6,0,-0.47837588
597,5,-0.9596687606950842,-0.5655217324893204,23358,7000000,1,1995,0.6140674200364137,6.8,6,0,-0.924319143
598,6,-1.0228824004164578,-0.9127438507975436,3222,5500000,1,1995,1.200789857684695,7.3,6,1,1.014431455
599,4,-1.2335945328210367,-0.7335285411244523,13615,500000,1,1995,1.5528233202736634,7.6,6,1,1.297504
600,4,-0.9596687606950842,-0.4601963104280058,29466,7000000,0,1995,1.318134345214352,7.4,6,1,0.192775714
601,5,-0.1168202310767688,-0.7198886575536436,14406,27000000,1,1995,0.4967229325067578,6.7,6,0,-0.406292741
602,6,-0.8753839077332527,-0.7741033148818645,11262,9000000,1,1995,0.0273449823881324,6.3,6,0,-0.907454444
603,0,1.6110192546407778,-0.3804435145809889,34091,68000000,1,1995,-0.7940664303194614,5.6,6,0,-0.480526
604,0,0.1360343278087257,-0.3744943871069953,34436,33000000,1,1995,0.0273449823881324,6.3,6,0,-0.752443545
605,5,-1.001811187176,-0.8806702939812298,5082,6000000,1,1995,-0.0899995051415233,6.2,6,1,0.966321167
606,6,-0.5382444958859266,-0.8870332738012404,4713,17000000,1,1995,0.1446894699177893,6.4,6,0,-0.552719647
607,4,-0.3696747899622635,-0.7927266704526273,10182,21000000,1,1995,0.1446894699177893,6.4,6,1,0.116666667
608,6,-0.9596687606950842,-0.8959310992406049,4197,7000000,0,1995,-1.263444380438086,5.2,6,0,-0.462783571
609,4,-1.170380893099663,-0.8297492115733939,8035,2000000,1,1995,0.4967229325067578,6.7,6,0,-0.3620005
610,8,-0.6225293488477581,-0.8752212380920065,5398,15000000,1,1995,-1.14609989290843,5.3,6,0,-0.186583
611,5,-0.9849542165836336,-0.8737555110331965,5483,6400000,1,1995,-1.3807888679677427,5.1,6,1,0.070312188
612,4,-0.9175263342141684,-0.927280414451389,2379,8000000,0,1995,-2.202200280675336,4.4,5,0,-0.6546225
613,5,-1.043953613656916,-0.9279356806659158,2341,5000000,1,1995,0.4967229325067578,6.7,6,0,-0.2868984
614,4,-1.0860960401378317,-0.9291082623129638,2273,4000000,0,1995,-0.324688480200836,6.0,6,0,-0.93545125
615,4,-1.1282384666187473,-0.9349366828527026,1935,3000000,1,1995,-2.202200280675336,4.4,6,0,-0.901669667
616,4,-0.7910990547714212,-0.9364541414547648,1847,11000000,1,1995,-0.2073439926711802,6.1,6,0,-0.742470364
617,0,-1.001811187176,-0.9229694525137124,2629,6000000,1,1995,-2.554233743264305,4.1,5,0,-0.151048833
618,9,-1.170380893099663,-0.8883955377735462,4634,2000000,0,1995,0.6140674200364137,6.8,6,0,-0.397785
619,6,-0.9175263342141684,-0.9149683071573846,3093,8000000,1,1995,1.083445370155039,7.2,4,0,-0.938374125
620,0,-0.453959642924095,3.116591565414509,236890,19000000,1,1996,1.200789857684695,7.3,6,1,0.355465263
621,6,-0.643600562088216,2.139710346489244,180239,14500000,1,1996,0.6140674200364137,6.8,5,1,2.196644483
622,4,-0.7489566282905055,1.9087634935640336,166846,12000000,1,1996,0.8487563950957264,7.0,5,1,2.218666667
623,5,0.5996010190987991,1.8538590823257848,163662,44000000,1,1996,1.5528233202736634,7.6,6,1,0.115909091
624,6,-0.1168202310767688,1.6632800769849778,152610,27000000,1,1996,1.318134345214352,7.4,6,1,1.913015926
625,6,-0.6225293488477581,0.1041775826048625,62195,15000000,1,1996,0.0273449823881324,6.3,6,1,0.658733333
626,5,0.0096070483659784,1.5294160868962443,144847,30000000,1,1996,1.6701678078033204,7.7,6,1,0.870539433
627,2,2.116728372411767,1.176279328809529,124368,80000000,1,1996,0.0273449823881324,6.3,4,1,0.130794175
628,5,0.4310313131751361,0.9076546685490252,108790,40000000,1,1996,1.318134345214352,7.4,6,1,1.719150175
629,4,1.6953041076026094,2.1929593483434253,183327,70000000,1,1996,0.0273449823881324,6.3,5,0,-0.460414043
630,9,-1.0860960401378317,-0.6996616241420651,15579,4000000,1,1996,-1.3807888679677427,5.1,6,1,3.16875
631,3,0.262461607251473,0.343039361647647,76047,36000000,1,1996,1.200789857684695,7.3,6,0,-0.439130222
632,4,0.0517494748468942,0.1797401234484578,66577,31000000,1,1996,0.8487563950957264,7.0,6,1,3.001953323
633,6,-0.2011050840386004,-0.4384690622621158,30726,25000000,1,1996,0.6140674200364137,6.8,5,0,-0.70639588
634,4,-0.1589626575576846,-0.0466543536705659,53448,26000000,1,1996,0.7314119075660706,6.9,4,0,-0.007314885
635,0,1.0631677103888726,-0.2200412428039184,43393,55000000,1,1996,0.1446894699177893,6.4,6,1,0.0285312
636,4,0.641743445579715,-0.2778598643120368,40040,45000000,1,1996,0.0273449823881324,6.3,6,1,0.196768622
637,4,-0.9596687606950842,0.0429446792421042,58644,7000000,1,1996,0.9661008826253824,7.1,6,0,-0.919990143
638,4,-0.6225293488477581,-0.5763853565722653,22728,15000000,1,1996,-2.202200280675336,4.4,5,1,0.7838
639,1,1.9060162400071885,0.4434847747955115,81872,75000000,1,1996,-0.6767219427898046,5.7,0,1,0.815857253
640,4,-0.1168202310767688,0.1890173135383378,67115,27000000,1,1996,0.7314119075660706,6.9,5,0,-0.076140259
641,2,0.3467464602133046,-0.0607080895873916,52633,38000000,0,1996,0.4967229325067578,6.7,4,0,-0.238559
642,4,0.4310313131751361,-0.3324193985952717,36876,40000000,1,1996,-2.319544768204993,4.3,6,0,-0.172256425
643,4,-0.1589626575576846,-0.3701834251693187,34686,26000000,1,1996,-0.0899995051415233,6.2,4,1,3.057277038
644,8,-0.8964551209737106,-0.5860074236171595,22170,8500000,1,1996,-0.6767219427898046,5.7,6,1,0.784879412
645,0,1.1474525633507042,0.4462437904356245,82032,57000000,1,1996,0.1446894699177893,6.4,5,0,-0.098817982
646,4,0.7260282985415465,1.2832256725594098,130570,47000000,1,1996,-0.2073439926711802,6.1,5,1,0.281708404
647,0,0.8524555779842938,0.041427220640042,58556,50000000,1,1996,-0.6767219427898046,5.7,6,0,-0.4904527
648,0,1.4845919751980303,0.1301123296219249,63699,65000000,1,1996,0.4967229325067578,6.7,6,0,-0.487260754
649,0,2.9595769020300824,0.5837807200952585,90008,100000000,1,1996,-0.2073439926711802,6.1,6,1,0.01295562
650,4,0.641743445579715,-0.5165836925728157,26196,45000000,1,1996,-0.324688480200836,6.0,5,0,-0.553333333
651,0,-0.8753839077332527,-0.775120701899156,11203,9000000,1,1996,0.6140674200364137,6.8,6,1,3.005456444
652,12,-0.2011050840386004,-0.491666332573045,27641,25000000,1,1996,0.0273449823881324,6.3,5,0,-0.43806512
653,6,-1.08188179748974,-0.7271828051521925,13983,4100000,1,1996,1.200789857684695,7.3,6,1,1.89781439
654,4,1.2738798427934517,0.3132247488866757,74318,60000000,1,1996,-0.9114109178491172,5.5,4,1,0.009560683
655,4,0.0517494748468942,-0.6571382955888232,18045,31000000,1,1996,-0.324688480200836,6.0,5,0,-0.168206355
656,3,1.0631677103888726,-0.4426420734177868,30484,55000000,1,1996,0.0273449823881324,6.3,4,0,-0.090051291
657,6,0.0938919013278099,0.18565476322695,66920,32000000,1,1996,0.1446894699177893,6.4,4,1,2.269886938
658,6,-0.2853899370004319,-0.594198251298745,21695,23000000,1,1996,0.4967229325067578,6.7,5,0,-0.444238783
659,0,0.6838858720606308,-0.2247833009353626,43118,46000000,1,1996,0.379378444977101,6.6,6,1,0.283283848
660,4,-0.4118172164431792,-0.4211389952726559,31731,20000000,1,1996,0.6140674200364137,6.8,6,0,-0.5142759
661,5,-1.1282384666187473,-0.429243603715488,31261,3000000,1,1996,1.200789857684695,7.3,6,0,-0.925813667
662,3,-1.1155957386744726,-0.6778136690419201,16846,3300000,1,1996,0.7314119075660706,6.9,6,0,-0.10242697
663,4,-1.1071672533782897,-0.7150086486401938,14689,3500000,1,1996,-0.324688480200836,6.0,6,1,1.699776857
664,4,-0.4961020694050108,-0.424070449390276,31561,18000000,1,1996,-1.14609989290843,5.3,5,1,0.494779944
665,6,-0.9175263342141684,-0.8787217391853999,5195,8000000,1,1996,-0.6767219427898046,5.7,6,0,-0.550644
666,0,0.0096070483659784,-0.6170635934161817,20369,30000000,1,1996,-0.9114109178491172,5.5,5,0,-0.28
667,4,-0.7068142018095896,-0.7742929972071222,11251,13000000,1,1996,-1.14609989290843,5.3,6,0,-0.570165
668,4,-1.0860960401378317,-0.5612797459426465,23604,4000000,1,1996,1.5528233202736634,7.6,6,0,-0.2690045
669,3,-0.0746778045958531,-0.5248090079499026,25719,28000000,0,1996,0.9661008826253824,7.1,6,0,-0.603837179
670,1,0.3467464602133046,-0.642825901955737,18875,38000000,1,1996,0.379378444977101,6.6,5,0,-0.728947368
671,6,-1.0650248268973737,-0.4369171159645523,30816,4500000,0,1996,2.022201270392289,8.0,6,1,1.981620444
672,6,-1.043953613656916,-0.5459154775967672,24495,5000000,1,1996,1.4354788327440076,7.5,6,1,1.6539926
673,0,-0.7068142018095896,-0.6802105638792683,16707,13000000,1,1996,-2.08485579314568,4.5,6,1,0.375666077
674,6,0.262461607251473,-0.81329858081922,8989,36000000,1,1996,0.4967229325067578,6.7,5,0,-0.637423861
675,5,-0.0325353781149373,-0.7316317178718746,13725,29000000,1,1996,-0.0899995051415233,6.2,6,0,-0.603448276
676,0,0.641743445579715,-0.6851767920314717,16419,45000000,1,1996,-1.14609989290843,5.3,6,0,-0.553333333
677,4,0.5153161661369676,-0.7581699995602118,12186,42000000,1,1996,0.2620339574474452,6.5,5,0,-0.017799333
678,4,-0.6225293488477581,-0.8177130058434008,8733,15000000,1,1996,-0.7940664303194614,5.6,5,1,0.426530267
679,6,1.2738798427934517,-0.7619464022176164,11967,60000000,1,1996,-0.2073439926711802,6.1,5,0,-0.148521583
680,4,0.4310313131751361,-0.8069873325424615,9355,40000000,1,1996,-0.9114109178491172,5.5,4,1,0.202569875
681,4,-0.7068142018095896,-0.7765691851102154,11119,13000000,1,1996,-1.028755405378773,5.4,5,0,-0.645259692
682,9,-0.9596687606950842,-0.8934824728600046,4339,7000000,1,1996,-0.6767219427898046,5.7,6,0,-0.849210714
683,4,-0.7068142018095896,-0.8226102586046015,8449,13000000,1,1996,-0.4420329677304919,5.9,4,1,1.041486231
684,4,-0.9596687606950842,-0.6959369530279125,15795,7000000,1,1996,0.6140674200364137,6.8,6,1,1.127285714
685,6,0.5996010190987991,-0.7131635569308682,14796,44000000,1,1996,-0.7940664303194614,5.6,6,0,-0.482847159
686,4,0.3888888866942203,-0.6453952352705922,18726,39000000,1,1996,-0.6767219427898046,5.7,4,0,-0.221620692
687,0,-0.2011050840386004,-0.6756237003775805,16973,25000000,1,1996,-1.028755405378773,5.4,6,0,-0.41990068
688,1,-0.3486035767218056,-0.7474270824115217,12809,21500000,1,1996,0.2620339574474452,6.5,5,1,0.036946093
689,1,-0.2011050840386004,-0.8922926473652059,4408,25000000,0,1996,-1.14609989290843,5.3,0,0,-0.3962188
690,6,0.7260282985415465,-0.7535314045152718,12455,47000000,1,1996,-0.5593774552601488,5.8,6,0,-0.880851064
691,4,-0.9175263342141684,-0.8462170861753184,7080,8000000,1,1996,-1.4981333554973986,5.0,5,0,-0.29842675
692,5,0.3467464602133046,-0.7121461699135765,14855,38000000,1,1996,-0.2073439926711802,6.1,6,0,-0.544599711
693,4,-1.1282384666187473,-0.8619089876284612,6170,3000000,1,1996,0.8487563950957264,7.0,6,0,-0.948948333
694,5,0.8524555779842938,-0.7779314490825212,11040,50000000,1,1996,-0.324688480200836,6.0,6,0,-0.70897282
695,6,0.4310313131751361,-0.6660016333326862,17531,40000000,1,1996,-0.0899995051415233,6.2,6,0,-0.495
696,1,-0.2853899370004319,-0.8909648710884014,4485,23000000,1,1996,-0.6767219427898046,5.7,4,0,-0.497085957
697,0,-0.2011050840386004,-0.840130007919319,7433,25000000,1,1996,-1.14609989290843,5.3,6,0,-0.316
698,4,-0.7489566282905055,-0.8787907145764027,5191,12000000,1,1996,-1.4981333554973986,5.0,6,0,-0.591416667
699,4,-1.1573284143427145,-0.8935686920987581,4334,2309723,1,1996,-0.4420329677304919,5.9,6,0,-0.978516904
700,5,-0.3275323634813477,-0.8271798782585386,8184,22000000,1,1996,-0.2073439926711802,6.1,6,0,-0.951123273
701,6,-0.2011050840386004,-0.8912752603479142,4467,25000000,1,1996,-0.6767219427898046,5.7,6,0,-0.7998
702,4,0.0096070483659784,-0.8385435739262541,7525,30000000,1,1996,-1.3807888679677427,5.1,5,1,0.0452039
703,4,-0.2011050840386004,-0.8675994573861943,5840,25000000,0,1996,-2.554233743264305,4.1,4,0,-0.90337628
704,4,-0.2011050840386004,-0.8639092739675431,6054,25000000,1,1996,-0.0899995051415233,6.2,5,0,-0.5972
705,5,-1.043953613656916,-0.8491140525974371,6912,5000000,1,1996,-0.2073439926711802,6.1,6,0,-0.9347384
706,4,-0.5382444958859266,-0.9052255331782356,3658,17000000,1,1996,-1.6154778430270544,4.9,4,0,-0.805367176
707,6,-1.001811187176,-0.8922236719742029,4412,6000000,1,1996,1.083445370155039,7.2,6,0,-0.934606333
708,3,-0.5803869223668423,-0.8628229115592486,6117,16000000,1,1996,0.1446894699177893,6.4,6,0,-0.874875
709,4,0.0096070483659784,-0.8750315557667487,5409,30000000,1,1996,-1.14609989290843,5.3,4,0,-0.854766667
710,5,-0.453959642924095,-0.9040357076834368,3727,19000000,0,1996,0.0273449823881324,6.3,6,0,-0.928746105
711,4,-1.043953613656916,-0.90777762264534,3510,5000000,1,1996,-1.6154778430270544,4.9,6,0,-0.0729312
712,6,-0.9596687606950842,-0.9340572466174166,1986,7000000,0,1996,-0.5593774552601488,5.8,6,0,-0.984770571
713,6,-1.001811187176,-0.8825843610815581,4971,6000000,1,1996,0.7314119075660706,6.9,5,1,1.107296
714,0,3.1702890344346613,3.085190518660473,235069,105000000,1,1997,1.083445370155039,7.2,6,0,-0.477958314
715,6,2.5381526372209247,2.784906153929673,217655,90000000,1,1997,1.318134345214352,7.4,4,1,0.121336989
716,0,1.9060162400071885,3.1609427418293263,239462,75000000,1,1997,0.6140674200364137,6.8,6,1,0.348234307
717,6,-0.6225293488477581,2.514005305766076,201945,15000000,1,1997,1.904856782862633,7.9,6,1,0.760042667
718,6,0.262461607251473,3.141181292307017,238316,36000000,1,1997,1.7875122953329765,7.8,5,0,-0.657232417
719,5,-0.7489566282905055,3.477315616511536,257809,12000000,1,1997,1.4354788327440076,7.5,6,1,2.306096833
720,9,1.2738798427934517,1.2844327419019592,130640,60000000,0,1997,0.4967229325067578,6.7,6,0,-0.555445967
721,0,3.38100116683924,1.751896210575858,157749,110000000,0,1997,0.2620339574474452,6.5,5,1,0.139381882
722,3,0.2203191807705572,3.158442383905474,239317,35000000,1,1997,1.7875122953329765,7.8,6,1,0.197421771
723,1,-0.5382444958859266,2.368018890708596,193479,17000000,1,1997,0.8487563950957264,7.0,5,1,2.169646412
724,3,-0.4118172164431792,-0.6135113607795362,20575,20000000,1,1997,0.4967229325067578,6.7,4,1,0.7711414
725,0,0.4310313131751361,0.0012318115331455,56225,40000000,1,1997,-1.263444380438086,5.2,6,1,0.374183975
726,4,0.6838858720606308,0.8636828567847241,106240,46000000,1,1997,0.0273449823881324,6.3,5,1,1.763478891
727,9,-0.2432475105195161,1.3288528937077788,133216,24000000,1,1997,-0.2073439926711802,6.1,6,1,3.223470875
728,0,0.641743445579715,0.4041860457716517,79593,45000000,1,1997,-1.850166818086367,4.7,5,1,0.464128156
729,4,-1.1998805916363042,-0.5137557015416998,26360,1300000,1,1997,0.4967229325067578,6.7,6,0,-0.984753846
730,6,0.262461607251473,0.0778462270895339,60668,36000000,1,1997,1.200789857684695,7.3,6,1,0.227094278
731,0,1.0631677103888726,0.0705175917954837,60243,55000000,1,1997,-1.028755405378773,5.4,4,1,0.9138774
732,9,0.0096070483659784,-0.2924309156613837,39195,30000000,1,1997,-0.4420329677304919,5.9,6,0,-0.150650333
733,4,0.0938919013278099,0.469298814878319,83369,32000000,1,1997,-2.319544768204993,4.3,4,0,-0.034921406
734,4,-1.212523319580579,-0.4242946194110352,31548,1000000,1,1997,-0.0899995051415233,6.2,1,0,-0.417976
735,1,-0.3275323634813477,0.4338799515983681,81315,22000000,0,1997,0.1446894699177893,6.4,5,1,1.059973773
736,1,1.6953041076026094,0.8207456758854652,103750,70000000,1,1997,0.8487563950957264,7.0,5,0,-0.4577474
737,0,-0.6225293488477581,0.3713192719588054,77687,15000000,1,1997,1.318134345214352,7.4,6,1,0.867635733
738,0,0.8524555779842938,0.1393205443208021,64233,50000000,1,1997,-0.4420329677304919,5.9,6,0,-0.03661688
739,5,-0.1168202310767688,-0.0301002598298878,54408,27000000,1,1997,0.379378444977101,6.6,6,1,1.241773074
740,0,0.8524555779842938,-0.2368712382086078,42417,50000000,1,1997,0.4967229325067578,6.7,6,1,0.00014336
741,4,0.2203191807705572,-0.382788677875085,33955,35000000,1,1997,0.0273449823881324,6.3,5,1,0.824483686
742,6,-0.4961020694050108,-0.1323390331438259,48479,18000000,1,1997,1.4354788327440076,7.5,6,0,-0.564576
743,0,1.2738798427934517,0.6325118338387546,92834,60000000,1,1997,0.1446894699177893,6.4,6,0,-0.084495333
744,4,-0.8753839077332527,-0.5840416249735789,22284,9000000,1,1997,-0.6767219427898046,5.7,4,1,1.631989667
745,5,0.2203191807705572,-0.3937557650445343,33319,35000000,1,1997,0.379378444977101,6.6,6,0,-0.283458943
746,4,-0.6225293488477581,0.2531126956277133,70832,15000000,1,1997,0.9661008826253824,7.1,6,1,1.868168267
747,4,-0.2011050840386004,-0.3435416803944773,36231,25000000,1,1997,-0.4420329677304919,5.9,4,1,0.45718112
748,0,2.369582931297262,-0.1181301025972438,49303,86000000,1,1997,-0.2073439926711802,6.1,6,0,-0.501530837
749,0,1.9060162400071885,0.4366734549339825,81477,75000000,1,1997,0.4967229325067578,6.7,6,1,0.013104453
750,4,0.0938919013278099,-0.633893588820871,19393,32000000,1,1997,-1.3807888679677427,5.1,4,1,0.872657063
751,0,0.262461607251473,-0.2628059852256701,40913,36000000,1,1997,0.7314119075660706,6.9,6,1,0.392477389
752,4,2.116728372411767,0.2355412147697435,69813,80000000,1,1997,-1.263444380438086,5.2,4,1,0.162215325
753,4,-0.833241481252337,-0.6774515482391553,16867,10000000,1,1997,-0.9114109178491172,5.5,5,1,2.1058643
754,0,0.8524555779842938,-0.132390764687078,48476,50000000,1,1997,-0.4420329677304919,5.9,6,0,-0.1747372
755,5,0.0096070483659784,-0.8140228224247497,8947,30000000,1,1997,0.0273449823881324,6.3,6,0,-0.217966233
756,3,-0.833241481252337,-0.7440645321001339,13004,10000000,0,1997,0.7314119075660706,6.9,6,0,-0.7842299
757,4,-0.3275323634813477,-0.6196329267310369,20220,22000000,0,1997,-1.3807888679677427,5.1,6,1,0.207748318
758,8,-1.043953613656916,-0.6860562282667577,16368,5000000,1,1997,-0.6767219427898046,5.7,6,1,2.1438218
759,9,0.4310313131751361,-0.6133906538452811,20582,40000000,0,1997,-0.6767219427898046,5.7,6,0,-0.1510848
760,0,-0.2011050840386004,-0.5579171956312589,23799,25000000,1,1997,-0.0899995051415233,6.2,6,1,0.64269592
761,5,0.3046040337323888,-0.7857773998090927,10585,37000000,1,1997,0.1446894699177893,6.4,6,0,-0.824805541
762,8,-1.212523319580579,-0.8329565672550252,7849,1000000,1,1997,-0.324688480200836,6.0,6,0,-0.874603
763,4,-0.4118172164431792,-0.3183829065261968,37690,20000000,1,1997,1.318134345214352,7.4,6,0,-0.47154645
764,3,-0.0746778045958531,-0.574229875603427,22853,28000000,1,1997,0.8487563950957264,7.0,5,0,-0.802417821
765,0,0.0096070483659784,-0.5039784398670494,26927,30000000,1,1997,-1.850166818086367,4.7,6,0,-0.6187221
766,0,-0.4118172164431792,-0.7717409077400177,11399,20000000,1,1997,-1.14609989290843,5.3,5,0,-0.2836397
767,4,-1.212523319580579,-0.8613399406526879,6203,1000000,1,1997,-0.7940664303194614,5.6,1,1,0.950218
768,4,-0.7489566282905055,-0.4256223956878396,31471,12000000,0,1997,0.1446894699177893,6.4,6,0,-0.64447975
769,5,-0.7489566282905055,-0.8537526476423771,6643,12000000,1,1997,-0.7940664303194614,5.6,6,0,-0.662304417
770,0,0.2203191807705572,-0.927401121385644,2372,35000000,1,1997,-1.967511305616024,4.6,4,0,-0.815748086
771,5,0.7681707250224623,-0.7287519952975067,13892,48000000,1,1997,0.0273449823881324,6.3,6,0,-0.533011667
772,0,-0.4118172164431792,-0.5305167215553864,25388,20000000,1,1997,0.379378444977101,6.6,4,0,-0.30991225
773,0,-0.2011050840386004,-0.8564426878914873,6487,25000000,1,1997,1.083445370155039,7.2,6,0,-0.47582024
774,4,-0.2011050840386004,-0.6146839424265842,20507,25000000,0,1997,0.1446894699177893,6.4,5,0,-0.6247496
775,4,-1.043953613656916,-0.5626247660672017,23526,5000000,1,1997,0.8487563950957264,7.0,6,0,-0.6614256
776,3,-0.9175263342141684,-0.8620641822582176,6161,8000000,1,1997,0.6140674200364137,6.8,5,0,-0.93347625
777,4,-0.0746778045958531,-0.8898612648323562,4549,28000000,1,1997,-1.028755405378773,5.4,4,0,-0.710028393
778,1,0.0096070483659784,-0.749168711034343,12708,30000000,1,1997,-2.7889227183236174,3.9,4,0,-0.287251467
779,6,-0.4118172164431792,-0.6369457498727461,19216,20000000,1,1997,0.4967229325067578,6.7,6,0,-0.714196
780,2,0.0938919013278099,-0.864736978659577,6006,32000000,1,1997,0.7314119075660706,6.9,0,0,-0.888664094
781,5,0.8524555779842938,-0.6700366937063515,17297,50000000,1,1997,-0.0899995051415233,6.2,5,0,-0.78887608
782,6,-0.8753839077332527,-0.8614951352824443,6194,9000000,0,1997,0.7314119075660706,6.9,6,0,-0.962261333
783,4,-0.5382444958859266,-0.8469413277808481,7038,17000000,1,1997,-1.4981333554973986,5.0,5,0,-0.793752588
784,0,0.2203191807705572,-0.757980317234954,12197,35000000,0,1997,0.1446894699177893,6.4,6,0,-0.936514457
785,6,-1.043953613656916,-0.7608772836570726,12029,5000000,1,1997,1.083445370155039,7.2,5,1,3.146697
786,6,-0.2432475105195161,-0.8667717526941604,5888,24000000,1,1997,-0.5593774552601488,5.8,6,0,-0.890902708
787,4,2.327440504816346,-0.7462027692212215,12880,85000000,1,1997,-1.3807888679677427,5.1,5,0,-0.662828188
788,4,0.2203191807705572,-0.8203858022447603,8578,35000000,1,1997,-0.6767219427898046,5.7,5,0,-0.096822143
789,4,-1.1282384666187473,-0.8234896948398874,8398,3000000,1,1997,-1.14609989290843,5.3,6,1,0.186663333
790,6,-0.833241481252337,-0.6326347879350694,19466,10000000,1,1997,1.200789857684695,7.3,4,1,0.02
791,4,0.9788828574270412,-0.8238863033381537,8375,53000000,1,1997,-1.850166818086367,4.7,4,0,-0.627605057
792,5,-0.9175263342141684,-0.8807392693722326,5078,8000000,1,1997,-0.0899995051415233,6.2,6,0,-0.8130835
793,4,-0.6225293488477581,-0.8814979986732636,5034,15000000,1,1997,-0.6767219427898046,5.7,5,0,-0.9999794
794,0,0.0597565358782681,-0.8697376945072819,5716,31190000,1,1997,-2.202200280675336,4.4,4,0,-0.854766175
795,6,-0.833241481252337,-0.9152614525691468,3076,10000000,1,1997,1.318134345214352,7.4,6,1,0.2514138
796,1,-0.7489566282905055,-0.9326949826451107,2065,12000000,1,1997,-1.028755405378773,5.4,4,0,-0.415396667
797,4,-0.5803869223668423,-0.8449582852895169,7153,16000000,1,1997,-1.14609989290843,5.3,4,0,-0.28207
798,6,-0.9596687606950842,-0.8538388668811306,6638,7000000,0,1997,1.5528233202736634,7.6,6,0,-0.984815429
799,6,-1.1408811945630222,-0.8650473679190898,5988,2700000,1,1997,0.9661008826253824,7.1,6,1,2.353605926
800,0,1.737446534083525,-0.8052974354628922,9453,71000000,1,1997,-1.7328223305567112,4.8,6,0,-0.838505803
801,4,-1.1282384666187473,-0.8496658557254597,6880,3000000,0,1997,0.379378444977101,6.6,4,0,-0.899265333
802,6,-1.043953613656916,-0.8937928621195173,4321,5000000,0,1997,-0.7940664303194614,5.6,6,0,-0.9433934
803,3,-1.0860960401378317,-0.9376784546450648,1776,4000000,1,1997,-0.5593774552601488,5.8,6,0,-0.9884095
804,2,2.5381526372209247,2.363449271054659,193214,90000000,1,1998,1.5528233202736634,7.6,0,1,0.340225044
805,0,0.641743445579715,2.596327434927948,206719,45000000,1,1998,0.9661008826253824,7.1,6,1,0.557504844
806,4,-0.2011050840386004,-0.2310083299733676,42757,25000000,1,1998,-1.028755405378773,5.4,6,1,0.295354
807,6,2.5381526372209247,2.1476597603023198,180700,90000000,1,1998,0.9661008826253824,7.1,5,0,-0.504232222
808,4,0.7681707250224623,0.0688966701069173,60149,48000000,1,1998,-0.0899995051415233,6.2,5,0,-0.027429646
809,0,1.2738798427934517,0.0257870507301514,57649,60000000,1,1998,-0.2073439926711802,6.1,6,0,-0.45099155
810,6,0.9367404309461254,1.5977879432277953,148812,52000000,1,1998,1.5528233202736634,7.6,6,0,-0.299990558
811,5,-0.4118172164431792,0.6765526209940587,95388,20000000,1,1998,0.2620339574474452,6.5,6,1,0.4876972
812,0,1.0631677103888726,1.667746233552411,152869,55000000,0,1998,1.200789857684695,7.3,6,0,-0.243340691
813,1,-0.4750308561645529,2.936169186398869,226427,18500000,1,1998,1.6701678078033204,7.7,6,0,-0.422687838
814,4,-0.2011050840386004,2.2568995358030444,187035,25000000,1,1998,1.083445370155039,7.2,6,1,3.01271176
815,4,1.4845919751980303,1.8529968899382487,163612,65000000,1,1998,0.379378444977101,6.6,4,1,0.781869154
816,0,1.9060162400071885,1.48194377403855,142094,75000000,1,1998,-0.2073439926711802,6.1,5,1,0.872862187
817,0,2.116728372411767,0.090227309774541,61386,80000000,1,1998,-1.3807888679677427,5.1,5,0,-0.136029638
818,4,-0.8753839077332527,1.531623299408335,144975,9000000,1,1998,1.6701678078033204,7.7,6,1,0.900579889
