,budget_norm,year,budget,genre,popularity_norm,votes_norm,country,popularity,votes,isprofit,profitability_ratio
573,-1.015991571541705,1995,6000000,5,-1.434465759530051,-0.8766697961394739,1,2.86007,5082,1,0.966321167
574,-0.5451063043607178,1995,17000000,6,-0.0806918317709411,-0.882792823128778,1,7.698526,4713,0,-0.552719647
575,-0.3738752981130862,1995,21000000,4,-1.3868338042766015,-0.7920425938482795,1,3.030309,10182,1,0.116666667
576,0.0970099690679008,1995,32000000,1,-1.875717254147785,-0.9143040108054404,1,1.283015,2814,0,-0.742261656
577,-0.973183819979797,1995,7000000,6,-1.721526919213417,-0.8913551047723577,0,1.834099,4197,0,-0.462783571
578,-1.1872225777893366,1995,2000000,4,0.9908154968063508,-0.8276689866559647,1,11.528147,8035,0,-0.3620005
579,-0.6307218074845337,1995,15000000,8,0.0546277554377648,-0.8714262283112353,1,8.182165,5398,0,-0.186583
580,-0.9988684709169418,1995,6400000,5,-0.134291526341473,-0.8700157749397154,1,7.506958,5483,1,0.070312188
581,-0.9303760684178892,1995,8000000,4,-1.8592910719626248,-0.921522213353807,0,1.341723,2379,0,-0.6546225
582,-1.0587993231036128,1995,5000000,5,-2.058439924615877,-0.9221527689787218,1,0.629955,2341,0,-0.2868984
583,-1.1444148262274283,1995,3000000,4,-1.8765697883359396,-0.928889758023864,1,1.279968,1935,0,-0.901669667
584,-0.8019528137321653,1995,11000000,4,-1.8336000507317256,-0.930349992102614,1,1.433544,1847,0,-0.742470364
585,-1.015991571541705,1995,6000000,0,-1.7988364093547482,-0.9173738210846308,1,1.557791,2629,0,-0.151048833
586,-1.1872225777893366,1995,2000000,9,-1.5447059565335577,-0.8841037150858377,0,2.466066,4634,0,-0.397785
587,-0.9303760684178892,1995,8000000,6,-2.132455952358532,-0.9096744050330398,1,0.365418,3093,0,-0.938374125
588,-0.459490801236902,1996,19000000,0,2.057114448648329,2.969852264393312,1,15.339153,236890,1,0.355465263
589,-0.6521256832654876,1996,14500000,6,1.0596209094567814,2.029809982628908,1,11.774061,180239,1,2.196644483
590,-0.7591450621702575,1996,12000000,4,0.4491661403136675,1.8075723119846008,1,9.592265,166846,1,2.218666667
591,0.6107029878107958,1996,44000000,5,0.3389320987916636,1.7547383880443728,1,9.198283,163662,1,0.115909091
592,-0.6307218074845337,1996,15000000,6,1.3635685134649589,0.0710387145383671,1,12.860385,62195,1,0.658733333
593,0.011394465944085,1996,30000000,5,0.6545208375003202,1.442530385866172,1,10.326213,144847,1,0.870539433
594,2.151782044039481,1996,80000000,2,0.8582219485195975,1.1027106847443344,1,11.054251,124368,1,0.130794175
595,1.9377432862299413,1996,75000000,0,1.4725314480566092,3.591015929210679,1,13.249824,274324,1,0.78759348
596,1.7237045284204018,1996,70000000,4,2.139678201841632,2.081050923937773,1,15.63424,183327,0,-0.460414043
597,-1.1016070746655209,1996,4000000,9,-0.7620865666729311,-0.7024871015413037,1,5.263187,15579,1,3.16875
598,0.2682409753155325,1996,36000000,3,0.3333608284422921,0.300892833388882,1,9.178371,76047,0,-0.439130222
599,0.0542022175059929,1996,31000000,4,-0.4161224853096523,0.1437517342324876,1,6.49968,66577,1,3.001953323
600,-0.2026442918654545,1996,25000000,6,0.3989597948189282,-0.4511443107364561,1,9.412825,30726,0,-0.70639588
601,-0.1598365403035466,1996,26000000,4,0.1955312037534624,-0.0741052341755696,1,8.685761,53448,0,-0.007314885
602,1.0815882549917828,1996,55000000,0,1.4323716877584791,-0.2409535712418364,1,13.106291,43393,1,0.0285312
603,0.6535107393727038,1996,45000000,4,-0.4860767346442193,-0.2965918083560276,1,6.24966,40040,1,0.196768622
604,-0.973183819979797,1996,7000000,4,-0.3027634177464605,0.0121149507469884,1,6.904831,58644,0,-0.919990143
605,-0.6307218074845337,1996,15000000,4,-0.4475185187153042,-0.5838596762119411,1,6.387469,22728,1,0.7838
606,1.9377432862299413,1996,75000000,1,0.9747555657706144,0.3975503732606875,1,11.470748,81872,1,0.815857253
607,-0.1170287887416387,1996,27000000,4,1.0202498901748671,0.1526790743957548,1,11.633347,67115,0,-0.076140259
608,0.3538564784393483,1996,38000000,2,1.463521781698628,-0.0876289929730841,0,13.217623,52633,0,-0.238559
609,0.4394719815631641,1996,40000000,4,0.9385932311194044,-0.3490938609147216,1,11.341502,36876,0,-0.172256425
610,-0.1598365403035466,1996,26000000,4,0.6128566215639538,-0.3854337771927051,1,10.177303,34686,1,3.057277038
611,-0.9089721926369352,1996,8500000,8,-0.8759512231032038,-0.5931188877567424,1,4.856229,22170,1,0.784879412
612,0.7391262424965196,1996,47000000,4,-0.1120145589877856,1.2056240001580576,1,7.586577,130570,1,0.281708404
613,-0.8447605652940733,1996,10000000,6,-0.4387508746982337,-0.6001379674761885,0,6.418805,21747,0,-0.542667
614,0.8675494971822433,1996,50000000,0,1.1870169929981589,0.0106547166682384,1,12.229381,58556,0,-0.4904527
615,1.509665770610862,1996,65000000,0,1.817384185213997,0.0959954424297312,1,14.482345,63699,0,-0.487260754
616,3.007937075277639,1996,100000000,0,-0.2987111523552415,0.5325556512687577,1,6.919314,90008,1,0.01295562
617,0.6535107393727038,1996,45000000,4,0.2187667474539229,-0.5263131786539288,1,8.768806,26196,0,-0.553333333
618,-0.8875683168559811,1996,9000000,0,-0.3164092808545963,-0.7751005598209639,1,6.85606,11203,1,3.005456444
619,-0.2026442918654545,1996,25000000,12,-0.416706976257816,-0.5023354713380904,1,6.497591,27641,0,-0.43806512
620,-1.09732629950933,1996,4100000,6,-1.4784206539693456,-0.7289704377877245,1,2.702973,13983,1,1.89781439
621,1.2956270128013223,1996,60000000,4,-0.0248235624719688,0.2722025524552594,1,7.898202,74318,1,0.009560683
622,0.0542022175059929,1996,31000000,4,-0.7839693034158177,-0.6615673601981497,1,5.184977,18045,0,-0.168206355
623,1.0815882549917828,1996,55000000,3,-0.3573312016806335,-0.4551599544530186,1,6.709803,30484,0,-0.090051291
624,0.0970099690679008,1996,32000000,6,-0.6745654125128667,0.1494433284257973,1,5.575992,66920,1,2.269886938
625,-0.2882597949892703,1996,23000000,6,-0.7495526073599137,-0.6010008330681771,1,5.307984,21695,0,-0.444238783
626,0.6963184909346116,1996,46000000,0,1.009609021218612,-0.2455168027379302,1,11.595316,43118,1,0.283283848
627,-1.1444148262274283,1996,3000000,5,-0.2628286123178009,-0.442266751280419,1,7.04756,31261,0,-0.925813667
628,-1.1315725007588562,1996,3300000,3,-0.8923345967124575,-0.6814630495211187,1,4.797674,16846,0,-0.10242697
629,-1.1230109504464747,1996,3500000,4,0.7947127681132029,-0.717255378019571,1,10.827266,14689,1,1.699776857
630,-0.50229855279881,1996,18000000,4,0.0601934298948612,-0.4372886805574076,1,8.202057,31561,1,0.494779944
631,-0.9303760684178892,1996,8000000,6,0.2915527980744481,-0.8747947228338063,1,9.028947,5195,0,-0.550644
632,0.011394465944085,1996,30000000,0,-0.0125769522272926,-0.6230039056638877,1,7.941972,20369,0,-0.28
633,-1.1016070746655209,1996,4000000,4,0.0403117842296515,-0.5693237097007476,1,8.130999,23604,0,-0.2690045
634,-0.0742210371797308,1996,28000000,3,-0.3521840999657359,-0.534228311103517,0,6.728199,25719,0,-0.603837179
635,-1.0587993231036128,1996,5000000,6,0.303028853952804,-0.5545388396534037,1,9.069963,24495,1,1.6539926
636,-0.4166830496749941,1996,20000000,4,0.2730709648619256,-0.6232030284928082,1,8.962892,20357,0,-0.05617095
637,-0.7163373106083495,1996,13000000,0,-0.4007340613469617,-0.6837695556227806,1,6.554679,16707,1,0.375666077
638,0.2682409753155325,1996,36000000,6,2.102348004472549,-0.8118387217567883,1,15.50082,8989,0,-0.637423861
639,-0.0314132856178228,1996,29000000,5,-0.6133916777476036,-0.7332515786095144,1,5.79463,13725,0,-0.603448276
640,0.6535107393727038,1996,45000000,0,-0.5786672076165535,-0.6885485035168717,1,5.918737,16419,0,-0.553333333
641,0.52508748468698,1996,42000000,4,-0.8906426786829952,-0.758789081418563,1,4.803721,12186,0,-0.017799333
642,-0.6307218074845337,1996,15000000,4,0.5349038836055672,-0.8160866754404247,1,9.898696,8733,1,0.426530267
643,1.2956270128013223,1996,60000000,6,-1.282627098324413,-0.7624230730463614,1,3.402749,11967,0,-0.148521583
644,0.4394719815631641,1996,40000000,4,-1.0644175174027497,-0.8057654754747143,1,4.182641,9355,1,0.202569875
645,-0.7163373106083495,1996,13000000,4,0.4207930079151775,-0.776494419623407,1,9.490858,11119,0,-0.645259692
646,-0.973183819979797,1996,7000000,9,-1.4901571986331208,-0.8889988179634656,1,2.661026,4339,0,-0.849210714
647,-0.7163373106083495,1996,13000000,4,-1.0912996243044637,-0.8207992490582089,1,4.086563,8449,1,1.041486231
648,-0.9303760684178892,1996,8000000,4,-1.6032722852931065,-0.9041321529614204,1,2.256747,3427,1,3.343263625
649,-0.973183819979797,1996,7000000,4,-0.6736991683886375,-0.6989028906207354,1,5.579088,15795,1,1.127285714
650,0.6107029878107958,1996,44000000,6,-0.5529703106987657,-0.7154798661283636,1,6.010579,14796,0,-0.482847159
651,0.3966642300012562,1996,39000000,4,-0.6373392987401066,-0.6502671396569137,1,5.70904,18726,0,-0.221620692
652,-0.2026442918654545,1996,25000000,0,-0.1725660305320263,-0.6793556662483772,1,7.370163,16973,0,-0.41990068
653,0.011394465944085,1996,30000000,4,-1.2492834146123135,-0.8654691370126982,1,3.521921,5757,0,-0.7236676
654,-0.3524714223321322,1996,21500000,1,-1.1536012111578304,-0.748451287883776,1,3.863894,12809,1,0.036946093
655,-0.2026442918654545,1996,25000000,1,-0.129655329591318,-0.887853861697173,0,7.523528,4408,0,-0.3962188
656,-0.973183819979797,1996,7000000,6,-1.2890825196532951,-0.8108928883194161,0,3.379677,9046,0,-0.942122286
657,0.7391262424965196,1996,47000000,6,1.3651784516725862,-0.7543254113369294,1,12.866139,12455,0,-0.880851064
658,-0.9303760684178892,1996,8000000,4,0.0523756885915369,-0.8435158451242177,1,8.174116,7080,0,-0.29842675
659,0.3538564784393483,1996,38000000,5,-0.8383812417501214,-0.714500845552838,1,4.990506,14855,0,-0.544599711
660,-1.1444148262274283,1996,3000000,4,-1.612089452956814,-0.8586159929840191,1,2.225234,6170,0,-0.948948333
661,0.2254332237536246,1996,35000000,5,-1.4125793854571853,-0.8424870438414621,1,2.938293,7142,0,-0.748633171
662,-0.2454520434273624,1996,24000000,4,-0.7869812924330428,-0.8365963268192319,1,5.174212,7497,0,-0.738
663,-0.6307218074845337,1996,15000000,0,-1.5365124510639414,-0.8230227873144873,1,2.49535,8315,0,-0.839385
664,0.4394719815631641,1996,40000000,6,-0.8896628379455758,-0.6700964547035759,1,4.807223,17531,0,-0.495
665,-0.2882597949892703,1996,23000000,1,-1.586094574775362,-0.8865761568782667,1,2.318141,4485,0,-0.497085957
666,-0.2026442918654545,1996,25000000,0,-1.141554654061999,-0.837658315240141,1,3.906949,7433,0,-0.316
667,-0.7591450621702575,1996,12000000,4,-1.0021553815899245,-0.8748610971101132,1,4.405169,5191,0,-0.591416667
668,-0.3310675465511782,1996,22000000,5,0.1183624503028572,-0.8251965448635357,1,8.409956,8184,0,-0.951123273
669,-0.2026442918654545,1996,25000000,6,0.3575093419674811,-0.8868748411216474,1,9.264679,4467,0,-0.7998
670,0.011394465944085,1996,30000000,4,-1.3694806625360243,-0.8361317068850841,1,3.09233,7525,1,0.0452039
671,-0.2026442918654545,1996,25000000,4,-1.7446497056845285,-0.8640918707793317,0,1.751457,5840,0,-0.90337628
672,-0.2026442918654545,1996,25000000,4,0.3355233610121138,-0.8605408469969169,1,9.1861,6054,0,-0.5972
673,-1.0587993231036128,1996,5000000,5,-1.5734612883744563,-0.8463035647291042,1,2.363293,6912,0,-0.9347384
674,-0.5451063043607178,1996,17000000,4,-1.1955270350580711,-0.9002990385047016,1,3.714049,3658,0,-0.805367176
675,-1.015991571541705,1996,6000000,6,-0.5450787036174064,-0.8877874874208662,1,6.038784,4412,0,-0.934606333
676,-0.5879140559226258,1996,16000000,3,-1.62834607960603,-0.8594954521450845,1,2.167132,6117,0,-0.874875
677,0.011394465944085,1996,30000000,4,-1.5286068542518938,-0.8712436990513914,1,2.523605,5409,0,-0.854766667
678,-0.459490801236902,1996,19000000,5,-0.7993135198295325,-0.899154082238409,0,5.130136,3727,0,-0.928746105
679,-1.0587993231036128,1996,5000000,4,-1.4255548606707305,-0.902754886728054,1,2.891918,3510,0,-0.0729312
680,-1.015991571541705,1996,6000000,6,-1.900094359872424,-0.8785116823069882,1,1.19589,4971,1,1.107296
681,3.221975833087179,1997,105000000,0,1.797882220839672,2.939635375104632,1,14.412644,235069,0,-0.477958314
682,1.9377432862299413,1997,75000000,0,0.995805633742924,3.0125309240585967,1,11.545982,239462,1,0.348234307
683,0.8675494971822433,1997,50000000,6,1.9134214480333531,3.770608127327855,1,14.825587,285147,0,-0.03352704
684,0.2682409753155325,1997,36000000,6,1.372727590146692,2.993514693896693,1,12.89312,238316,0,-0.657232417
685,1.1672037581155987,1997,57000000,6,0.8206939363585801,3.6700345051539474,1,10.920124,279086,1,0.069895228
686,-0.5451063043607178,1997,17000000,9,-0.1594173624525581,0.9139754300658942,1,7.417157,112994,1,3.269772588
687,1.2956270128013223,1997,60000000,9,0.9367941517528688,1.206785549993427,0,11.335072,130640,0,-0.555445967
688,0.2254332237536246,1997,35000000,3,1.179343066126312,3.010124856542474,1,12.201954,239317,1,0.197421771
689,0.8675494971822433,1997,50000000,4,0.3881104788754149,2.9887357460026016,1,9.374049,238028,1,1.96956022
690,-0.5451063043607178,1997,17000000,1,1.052653463984702,2.24950883720448,1,11.749159,193479,1,2.169646412
691,-0.4166830496749941,1997,20000000,3,-0.1669301276268739,-0.6195856304340865,1,7.390306,20575,1,0.7711414
692,0.4394719815631641,1997,40000000,0,0.9455643139214632,-0.0280248928495604,1,11.366417,56225,1,0.374183975
693,0.6963184909346116,1997,46000000,4,-0.9256586948015928,0.80190246452183,1,4.678572,106240,1,1.763478891
694,-0.2454520434273624,1997,24000000,9,0.9171450154117012,1.2495305839350186,1,11.264845,133216,1,3.223470875
695,0.6535107393727038,1997,45000000,0,1.790452274871032,0.3597336293348772,1,14.386089,79593,1,0.464128156
696,1.0815882549917828,1997,55000000,0,0.4400504317970682,0.0386480677006394,1,9.559685,60243,1,0.9138774
697,0.011394465944085,1997,30000000,9,0.3195205080775862,-0.3106133742258432,1,9.128905,39195,0,-0.150650333
698,0.0970099690679008,1997,32000000,4,0.0154355249140489,0.4223909461685146,1,8.04209,83369,0,-0.034921406
699,-1.2300303293512445,1997,1000000,4,-0.5783907705381497,-0.4375043969554048,1,5.919725,31548,0,-0.417976
700,-0.3310675465511782,1997,22000000,1,1.3466319859042832,0.3883077552849629,0,12.799853,81315,1,1.059973773
701,1.7237045284204018,1997,70000000,1,0.978321548123102,0.760584477520835,1,11.483493,103750,0,-0.4577474
702,-0.6307218074845337,1997,15000000,0,-0.1203420860773974,0.3281062866746779,1,7.556814,77687,1,0.867635733
703,0.8675494971822433,1997,50000000,0,0.3895908721768675,0.1048564083166915,1,9.37934,64233,0,-0.03661688
704,-0.1170287887416387,1997,27000000,5,1.1886985586269114,-0.058175407861933,1,12.235391,54408,1,1.241773074
705,-0.2026442918654545,1997,25000000,4,-1.043467895696783,-0.4738609068024649,0,4.257516,29357,1,0.17370368
706,0.8675494971822433,1997,50000000,0,-0.0911242537399383,-0.2571488946607003,1,7.66124,42417,1,0.00014336
707,0.011394465944085,1997,30000000,0,-0.4069401856749756,-0.3161722198665392,1,6.532498,38860,1,0.1975802
708,0.2254332237536246,1997,35000000,4,0.5492039065206956,-0.3975636761877763,1,9.949805,33955,1,0.824483686
709,-0.50229855279881,1997,18000000,6,-0.2351871428343173,-0.1565586789177158,1,7.146352,48479,0,-0.564576
710,1.2956270128013223,1997,60000000,0,0.8799524769925934,0.5794490774795255,1,11.131917,92834,0,-0.084495333
711,-0.8875683168559811,1997,9000000,4,0.7256468666773527,-0.591227220881998,1,10.580421,22284,1,1.631989667
712,-0.6307218074845337,1997,15000000,4,-0.1072370659576771,0.2143573706538665,1,7.603652,70832,1,1.868168267
713,-0.2026442918654545,1997,25000000,4,0.3687632409225045,-0.3597967129691962,1,9.304901,36231,1,0.45718112
714,2.4086285534109284,1997,86000000,0,0.7521299864598319,-0.142885577998511,1,10.675073,49303,0,-0.501530837
715,1.9377432862299413,1997,75000000,0,1.7556763225310483,0.3909959134753891,1,14.261798,81477,1,0.013104453
716,0.0970099690679008,1997,32000000,4,1.302065180644675,-0.6391992290827516,1,12.640569,19393,1,0.872657063
717,0.2682409753155325,1997,36000000,0,-0.016872079343263,-0.2821056225520643,1,7.926621,40913,1,0.392477389
718,2.151782044039481,1997,80000000,4,-0.2713953638021852,0.1974485237647043,1,7.016942,69813,1,0.162215325
719,-0.8447605652940733,1997,10000000,4,-1.0184086507037753,-0.6811145845705079,1,4.347079,16867,1,2.1058643
720,0.8675494971822433,1997,50000000,0,0.2465525909581115,-0.1566084596249459,1,8.868114,48476,0,-0.1747372
721,0.011394465944085,1997,30000000,5,-1.5674208024577938,-0.8125356516580099,1,2.384882,8947,0,-0.217966233
722,-0.8447605652940733,1997,10000000,3,-1.1446922708608065,-0.7452155419138186,0,3.895735,13004,0,-0.7842299
723,-0.3310675465511782,1997,22000000,4,-0.2353460661749382,-0.6254763474563168,0,7.145784,20220,1,0.207748318
724,-1.0587993231036128,1997,5000000,8,-0.7755390917029528,-0.6893947755397836,1,5.215107,16368,1,2.1438218
725,0.4394719815631641,1997,40000000,9,-0.0802886477324998,-0.6194694754505495,0,7.699967,20582,0,-0.1510848
726,-0.2026442918654545,1997,25000000,0,1.6418667856396878,-0.5660879637307903,1,13.855037,23799,1,0.64269592
727,0.3110487268774404,1997,37000000,5,-1.1874759450468635,-0.7853553855103674,1,3.742824,10585,0,-0.824805541
728,-1.2300303293512445,1997,1000000,8,-0.2351418161068868,-0.8307553905042317,1,7.146514,7849,0,-0.874603
729,-0.4166830496749941,1997,20000000,4,-0.4774436718363717,-0.3355866956862839,1,6.280515,37690,0,-0.47154645
730,0.011394465944085,1997,30000000,0,-0.7089888236395011,-0.5141832796588577,1,5.452961,26927,0,-0.6187221
731,-0.4166830496749941,1997,20000000,0,-1.1952617897642182,-0.7718482202819298,1,3.714997,11399,0,-0.2836397
732,-1.2300303293512445,1997,1000000,4,-0.8447714709339955,-0.8580684052044879,1,4.967667,6203,1,0.950218
733,-0.7591450621702575,1997,12000000,4,2.24094454619772,-0.438782101774311,0,15.996171,31471,0,-0.64447975
734,-0.7591450621702575,1997,12000000,5,0.4674582727780543,-0.8507672348107378,1,9.657642,6643,0,-0.662304417
735,0.2254332237536246,1997,35000000,0,-2.033401384424288,-0.921638368337344,1,0.719444,2372,0,-0.815748086
736,0.7819339940584275,1997,48000000,5,-1.314469124344413,-0.7304804525737046,1,3.288944,13892,0,-0.533011667
737,-0.4166830496749941,1997,20000000,0,-0.8839136182218468,-0.5397207824679063,1,4.827771,25388,0,-0.30991225
738,-0.2026442918654545,1997,25000000,0,-1.423347001373478,-0.8533558315867037,1,2.899809,6487,0,-0.47582024
739,-0.2026442918654545,1997,25000000,4,0.8533193872971339,-0.6207139931313025,0,11.036729,20507,0,-0.6247496
740,-0.9303760684178892,1997,8000000,3,-1.4126110022485412,-0.8587653351057095,1,2.93818,6161,0,-0.93347625
741,-0.0742210371797308,1997,28000000,4,-1.2960236644316807,-0.8855141684573576,1,3.354869,4549,0,-0.710028393
742,0.011394465944085,1997,30000000,1,0.4161514950673609,-0.7501272383605232,1,9.474269,12708,0,-0.287251467
743,-0.4166830496749941,1997,20000000,6,-0.422610083019118,-0.6421362908093283,1,6.476493,19216,0,-0.714196
744,0.0970099690679008,1997,32000000,2,-1.2814835777379383,-0.8613373383125987,1,3.406836,6006,0,-0.888664094
745,-0.9303760684178892,1997,8000000,0,-0.7135259730963819,-0.8427027602394592,1,5.436745,7129,1,0.013668625
746,0.8675494971822433,1997,50000000,5,-0.8609796931150295,-0.6739793498675248,1,4.909738,17297,0,-0.78887608
747,-0.8875683168559811,1997,9000000,6,0.0036010521354545,-0.8582177473261782,0,7.999793,6194,0,-0.962261333
748,-0.5451063043607178,1997,17000000,4,-1.3407868855101548,-0.8442127750254393,1,3.194883,7038,0,-0.793752588
749,0.2254332237536246,1997,35000000,0,-1.3582885981906436,-0.7586065521587193,0,3.132331,12197,0,-0.936514457
750,-1.0587993231036128,1997,5000000,6,0.3426972949091555,-0.7613942717636057,1,9.21174,12029,1,3.146697
751,-0.2454520434273624,1997,24000000,6,-1.446012323651077,-0.8632953794636499,1,2.818802,5888,0,-0.890902708
752,-1.1444148262274283,1997,3000000,4,-0.6491855228924794,-0.8216455210811209,1,5.666701,8398,1,0.186663333
753,-0.8447605652940733,1997,10000000,6,-1.0299764792154478,-0.6379878985401521,1,4.305735,19466,1,0.02
754,0.9959727518679672,1997,53000000,4,-1.594067042500101,-0.822027173169885,1,2.289647,8375,0,-0.627605057
755,-0.9303760684178892,1997,8000000,5,-1.6969287757439009,-0.8767361704157808,1,1.922014,5078,0,-0.8130835
756,-0.6307218074845337,1997,15000000,4,-1.9110164224155168,-0.8774662874551558,1,1.156854,5034,0,-0.9999794
757,0.0623356903027554,1997,31190000,0,-1.4776285554177653,-0.8661494733448432,1,2.705804,5716,0,-0.854766175
758,-0.8447605652940733,1997,10000000,6,-1.884433695750536,-0.9099564957073438,1,1.251862,3076,1,0.2514138
759,-0.7591450621702575,1997,12000000,1,-1.9327668163060905,-0.9267325940438924,1,1.079117,2065,0,-0.415396667
760,-0.5879140559226258,1997,16000000,4,-0.1176664101859228,-0.8423045145816184,1,7.566377,7153,0,-0.28207
761,-0.973183819979797,1997,7000000,6,-1.044098272961605,-0.8508502026561213,0,4.255263,6638,0,-0.984815429
762,-0.50229855279881,1997,18000000,4,-1.5331498793956635,-0.9405882242229407,1,2.507368,1230,0,-0.819582
763,1.7665122799823096,1997,71000000,0,-0.750655277932778,-0.8041393057051973,1,5.304043,9453,0,-0.838505803
764,-0.2026442918654545,1997,25000000,0,0.6538563252926187,-0.876553641155937,1,10.323838,5089,0,-0.74718896
765,-1.1444148262274283,1997,3000000,4,-1.7782723446265556,-0.8468345589395587,0,1.631288,6880,0,-0.899265333
766,-1.0587993231036128,1997,5000000,6,-1.7810968712525554,-0.8892975022068463,0,1.621193,4321,0,-0.9433934
767,-1.1016070746655209,1997,4000000,3,-1.8484764505512188,-0.93152813550706,1,1.380375,1776,0,-0.9884095
768,0.6535107393727038,1998,45000000,0,1.9743794611514005,2.4692076917800514,1,15.043454,206719,1,0.557504844
769,-0.2026442918654545,1998,25000000,4,1.407805720669546,-0.2515070811746207,1,13.018491,42757,1,0.295354
770,0.7819339940584275,1998,48000000,4,-0.0641086848074565,0.0370882722074291,1,7.757795,60149,0,-0.027429646
771,1.2956270128013223,1998,60000000,0,-0.3755623389192186,-0.0043956504843328,1,6.644644,57649,0,-0.45099155
772,-0.4166830496749941,1998,20000000,5,1.6613365736334296,0.6218290529014295,1,13.924623,95388,1,0.4876972
773,1.0815882549917828,1998,55000000,0,0.4715018645362464,1.575643996999498,0,9.672094,152869,0,-0.243340691
774,-0.480894677017856,1998,18500000,1,0.3451052073552526,2.7962337511437494,1,9.220346,226427,0,-0.422687838
775,-0.2026442918654545,1998,25000000,4,1.6301484276258078,2.1425798780741943,1,13.813155,187035,1,3.01271176
776,0.1398177206298087,1998,33000000,0,1.0782261320939763,2.3893262502447943,1,11.840557,201905,1,3.277384424
777,1.509665770610862,1998,65000000,4,0.629838196057446,1.7539087095905377,1,10.237996,163612,1,0.781869154
778,1.9377432862299413,1998,75000000,0,1.023407652185866,1.3968482901980035,1,11.644633,142094,1,0.872862187
779,2.151782044039481,1998,80000000,0,1.1229994257785458,0.0576145171553129,1,12.000579,61386,0,-0.136029638
780,-0.8875683168559811,1998,9000000,4,-0.5567545328499935,1.4446543627079902,1,5.997054,144975,1,0.900579889
781,1.7237045284204018,1998,70000000,2,1.0943501360962655,0.6711285466283194,1,11.898185,98359,1,0.44597
782,-0.6307218074845337,1998,15000000,9,1.5319679380649796,0.6466862193783334,1,13.462253,96886,1,1.670997
783,2.57985955965856,1998,90000000,0,1.39668668271836,2.3551932786540126,1,12.978751,199848,1,0.239442622
784,2.3658208018490203,1998,85000000,6,0.9041437990936894,0.5113158828505756,1,11.218378,88728,0,-0.347234788
785,0.7819339940584275,1998,48000000,5,-0.1782601307168426,0.2851621299041659,1,7.349812,75099,0,-0.2174465
786,1.509665770610862,1998,65000000,0,0.9404381968025984,1.44168411384326,1,11.348096,144796,1,0.447623431
787,1.7237045284204018,1998,70000000,0,2.892319837193802,0.1021516565571886,1,18.324219,64070,1,0.061856657
788,0.4394719815631641,1998,40000000,4,0.8674968601714317,0.8389890914082653,1,11.0874,108475,1,0.014200625
789,0.011394465944085,1998,30000000,6,-0.4035037482286627,-0.6170800015035041,1,6.54478,20726,1,1.001773167
790,0.4394719815631641,1998,40000000,0,0.5742609131567936,0.3866649919463691,1,10.03936,81216,1,0.367063675
791,-0.7591450621702575,1998,12000000,5,0.222865178956414,1.1656169051141223,1,8.783454,128159,1,0.908806167
792,-0.8447605652940733,1998,10000000,4,-0.4364755848990628,-0.3042082565622351,1,6.426937,39581,1,1.5339117
793,1.2956270128013223,1998,60000000,0,0.1330259264212721,0.4097300529629888,1,8.462364,82606,0,-0.047209917
794,0.011394465944085,1998,30000000,3,-0.1176820786842939,0.3697229579190535,0,7.566321,80195,1,0.002756633
795,-0.9303760684178892,1998,8000000,4,-0.2698268351973955,-0.116916642393468,1,7.022548,50868,1,1.1598725
796,-0.6735295590464416,1998,14000000,9,-0.5331546965624059,-0.1214632803204851,1,6.081401,50594,1,1.719459857
797,1.2100115096775066,1998,58000000,0,0.4342284654737592,0.0387476291150996,1,9.538877,60249,1,0.208923638
798,-0.5451063043607178,1998,17000000,4,1.2573304986168057,-0.1185594057320618,1,12.480685,50769,1,0.783820353
799,0.8675494971822433,1998,50000000,4,-0.2260747918530831,-0.1246658391522892,1,7.17892,50401,1,0.82275324
800,2.57985955965856,1998,90000000,3,1.2688370521080627,0.478742706753004,1,12.52181,86765,1,0.500298911
801,3.221975833087179,1998,105000000,2,2.249185616751677,1.2193302882154158,1,16.025625,131396,0,-0.1356394
802,1.8521277831061251,1998,73000000,5,1.0121878881737223,0.1571427444773883,1,11.604533,67384,0,-0.238556315
803,-0.2454520434273624,1998,24000000,9,0.8494898384184755,0.016462465845085,1,11.023042,58906,1,0.666754667
804,1.55247352217277,1998,66000000,6,1.2100256232668525,0.5414829914320249,1,12.311615,90546,1,0.271186561
805,-0.6735295590464416,1998,14000000,5,2.060908743405653,-0.4508788136312288,1,15.352714,30742,0,-0.368647286
806,-0.7163373106083495,1998,13000000,6,0.2098309468739772,-0.4832528668998799,1,8.736869,28791,1,0.274979308
807,-1.2086264535702904,1998,1500000,4,0.3303922075902012,-0.3096011665121642,1,9.167761,39256,1,0.583398
808,1.2956270128013223,1998,60000000,5,0.4039924605367942,0.1717284916958119,1,9.430812,68263,1,0.127306133
809,-0.8875683168559811,1998,9000000,4,0.5035400265804988,-0.039291926252643,0,9.7866,55546,1,0.320388333
810,2.151782044039481,1998,80000000,6,-0.2412354630001653,0.4894953395147087,1,7.124735,87413,0,-0.537246538
811,1.7237045284204018,1998,70000000,0,0.2888015776372558,0.0519229229620032,1,9.019114,61043,0,-0.414553014
812,-0.9303760684178892,1998,8000000,3,-0.8918880445088818,-0.7373667837405372,1,4.79927,13477,0,-0.433633875
813,0.011394465944085,1998,30000000,0,0.3911428928994456,-0.5579239277450515,1,9.384887,24291,0,-0.367747633
