,votes_norm,popularity,score,popularity_norm,budget,score_norm,votes,year,budget_norm,isprofit,profitability_ratio
40,-0.9229022760672492,9.328747,5.7,0.311256058035998,18000000,-0.6949910151639053,3607,1986,-0.5397233756162864,0,-0.927493667
41,-0.9048471474563876,3.150899,5.0,-1.4202671637585755,8000000,-1.5214053039989104,4752,1986,-0.9639059249057114,1,0.47928775
42,-0.918140137341939,4.119963,5.9,-1.1486585357371129,3300000,-0.4588726469253322,3909,1986,-1.163271723071741,1,0.497308182
43,-0.9001638520874568,4.079853,4.9,-1.1599005404653258,15000000,-1.6394644881181963,5049,1986,-0.6669781404031139,0,-0.179431933
44,-0.8477330200952169,12.798828,5.9,1.2838481051385062,40000000,-0.4588726469253322,8374,1986,0.3934782328204484,1,0.246289775
45,-0.9076697396147668,1.884204,5.6,-1.7752956149977572,13000000,-0.8130501992831923,4573,1986,-0.7518146502609989,0,-0.348041077
46,-0.9437169221513866,1.828322,5.7,-1.7909581856340573,16000000,-0.6949910151639053,2287,1986,-0.6245598854741714,0,-0.7625
47,-0.931228134500904,2.524937,6.4,-1.5957113862387944,20000000,0.1314232736710997,3079,1986,-0.4548868657584014,1,0.145275
48,-0.9236276349459388,2.722264,5.9,-1.540404702942757,6000000,-0.4588726469253322,3561,1986,-1.0487424347635963,1,0.6579385
49,-0.9586498538496276,2.456811,5.5,-1.6148056972364069,25000000,-0.9311093834024784,1340,1986,-0.2427955911136889,0,-0.83971
50,0.9179008713342852,9.389976,6.6,0.3284172823567099,27000000,0.3675416419096717,120345,1987,-0.1579590812558039,1,0.411929815
51,1.3342410990308595,9.10373,7.1,0.2481884395386591,22700000,0.9578375625061036,146748,1987,-0.3403575774502567,1,0.679272379
52,2.242201191094972,13.183804,7.6,1.3917489281813504,15000000,1.5481334831025355,204328,1987,-0.6669781404031139,1,3.3471418
53,2.714094447696407,11.062203,7.9,0.7971079789571885,25000000,1.902311035460396,234254,1987,-0.2427955911136889,1,2.05081816
54,0.9648915117363528,13.520764,7.8,1.486191857954938,3600000,1.7842518513411088,123325,1987,-1.1505462465930585,1,0.64529
55,-0.5008853267113645,7.106954,5.4,-0.3114666398226464,22000000,-1.0491685675217644,30370,1987,-0.3700503559005164,0,-0.211983182
56,-0.6420149346303261,7.075534,7.2,-0.3202730169994214,12000000,1.0758967466253908,21420,1987,-0.7942329051899414,0,-0.685834167
57,0.1913908796415125,12.189038,6.7,1.1129365603063717,30000000,0.4856008260289587,74272,1987,-0.0307043164689764,1,0.706196567
58,1.0101475982980757,11.672701,7.4,0.968217961569118,15000000,1.3120151148639638,126195,1987,-0.6669781404031139,1,1.923206667
59,0.5429376370655715,10.220906,7.8,0.5613098026462611,35000000,1.7842518513411088,96566,1987,0.181386958175736,0,-0.364608686
60,-0.1654541513312361,13.031671,6.5,1.3491091898288892,22000000,0.2494824577903857,51642,1987,-0.3700503559005164,1,1.898477727
61,-0.3345889194361278,8.431956,5.7,0.0599040594765679,25000000,-0.6949910151639053,40916,1987,-0.2427955911136889,0,-0.3576968
62,0.7180171942414632,14.011415,7.4,1.6237112013082753,6000000,1.3120151148639638,107669,1987,-1.0487424347635963,1,2.807927333
63,0.083864310211412,7.290872,7.3,-0.259918222330663,17000000,1.1939559307446768,67453,1987,-0.5821416305452289,1,0.010919529
64,-0.2674774544860608,10.134408,6.8,0.5370661994305806,27000000,0.6036600101482448,45172,1987,-0.1579590812558039,0,-0.04097
65,0.2250727614867529,11.076971,7.8,0.8012471443978829,23000000,1.7842518513411088,76408,1987,-0.3276321009715739,1,0.912357826
66,-0.6202226309270853,8.627019,7.2,0.1145761903242218,20000000,1.0758967466253908,22802,1987,-0.4548868657584014,1,1.5624702
67,-0.7038281260317036,9.330087,6.0,0.3116316323649887,3500000,-0.3408134628060463,17500,1987,-1.154788072085953,1,3.0
68,-0.5479232731272597,7.907938,5.9,-0.0869673649479806,20000000,-0.4588726469253322,27387,1987,-0.4548868657584014,1,1.8693758
69,-0.5295843084334327,6.573364,6.2,-0.4610208981853265,14000000,-0.1046950945674732,28550,1987,-0.7093963953320563,1,3.136855143
70,-0.7330474739058752,15.170192,7.3,1.94849246565493,3000000,1.1939559307446768,15647,1987,-1.175997199550424,1,0.073856
71,-0.8383348920148034,3.552005,7.2,-1.3078454348003472,6000000,1.0758967466253908,8970,1987,-1.0487424347635963,0,-0.385689667
72,-0.8954490193759741,3.799983,5.2,-1.2383423221478222,15000000,-1.2852869357603374,5348,1987,-0.6669781404031139,0,-0.113975467
73,-0.8559327291586649,3.50111,6.1,-1.3221102523182324,17000000,-0.2227542786867603,7854,1987,-0.5821416305452289,0,-0.395379471
74,-0.9397589856611454,1.489798,4.9,-1.8858394723110337,4000000,-1.6394644881181963,2538,1987,-1.1335789446214812,0,-0.8
75,-0.9021349359969396,6.407061,6.6,-0.507632194927186,22000000,0.3675416419096717,4924,1987,-0.3700503559005164,0,-0.486007091
76,-0.8820456487914917,3.350126,7.9,-1.364427949697552,4000000,1.902311035460396,6198,1987,-1.1335789446214812,0,-0.5799105
77,-0.9184555107674562,5.979288,5.3,-0.6275281333116735,9000000,-1.1672277516410514,3889,1987,-0.9214876699767688,0,-0.399235667
78,-0.9488890463298691,4.904109,5.6,-0.9288786045576264,10000000,-0.8130501992831923,1959,1987,-0.8790694150478263,0,-0.6939142
79,-0.9209469608290424,2.527521,6.4,-1.5949871443984127,6000000,0.1314232736710997,3731,1987,-1.0487424347635963,0,-0.761218833
80,-0.9189128022344564,2.605644,5.0,-1.573090880738922,3520000,-1.5214053039989104,3860,1987,-1.1539397069873738,0,-0.840287784
81,-0.9009995916650776,2.258245,6.7,-1.670459646647085,25000000,0.4856008260289587,4996,1987,-0.2427955911136889,1,0.23800008
82,-0.8700299212792852,6.477975,6.5,-0.4877564651017936,11000000,0.2494824577903857,6960,1987,-0.8366511601188839,1,1.310126
83,-0.9358483551847316,1.542276,5.5,-1.8711309725821093,3000000,-0.9311093834024784,2786,1987,-1.175997199550424,1,2.289507
84,-0.9494409498245244,1.044389,5.8,-2.010678417311995,1000000,-0.5769318310446193,1924,1987,-1.2608337094083089,0,-0.7898
85,-0.928263624301042,7.569698,5.5,-0.1817690522895591,12000000,-0.9311093834024784,3267,1987,-0.7942329051899414,0,-0.527514083
86,-0.9563003218295242,1.392022,6.0,-1.913244066035934,1100000,-0.3408134628060463,1489,1987,-1.2565918839154149,1,0.23248
87,-0.963616985301524,0.957019,4.8,-2.03516642412087,5000000,-1.7575236722374834,1025,1987,-1.0911606896925388,0,-0.82835
88,-0.9410993227195936,2.451513,5.2,-1.6162906172326683,14000000,-1.2852869357603374,2453,1987,-0.7093963953320563,1,0.445750143
89,1.077795198071522,7.830087,7.0,-0.1087873926242732,39000000,0.8397783783868178,130485,1988,0.351059977891506,1,2.28595641
90,0.3772089019562659,9.918312,7.3,0.4764989530145275,35000000,1.1939559307446768,86056,1988,0.181386958175736,1,0.6362818
91,0.0804740458871018,13.311827,7.3,1.4276311314054837,3000000,1.1939559307446768,67238,1988,-1.175997199550424,0,-0.630512667
92,0.3349961689507843,11.292364,7.3,0.8616173544308906,4000000,1.1939559307446768,83379,1988,-1.1335789446214812,1,2.252232
93,-0.7342301242515649,11.841506,6.2,1.0155305172446598,3500000,-0.1046950945674732,15572,1988,-1.154788072085953,1,0.253004571
94,-0.0601825018935838,5.564321,7.6,-0.743834814340153,30000000,1.5481334831025355,58318,1988,-0.0307043164689764,1,0.280453533
95,-0.4556134714783658,8.541732,6.5,0.0906720054013821,3000000,0.2494824577903857,33241,1988,-1.175997199550424,1,2.696911667
96,0.132526429768721,13.971865,7.8,1.6126261530160584,15000000,1.7842518513411088,70539,1988,-0.6669781404031139,1,1.306929533
97,-0.281590415277957,8.318954,6.7,0.0282319323686769,28000000,0.4856008260289587,44277,1988,-0.1155408263268614,1,1.285714286
98,0.0707763130524469,13.631352,7.4,1.5171873907119462,12500000,1.3120151148639638,66623,1988,-0.7730237777254702,1,2.84742768
99,-0.5245698709677087,6.815147,7.4,-0.3932541161060075,17000000,1.3120151148639638,28868,1988,-0.5821416305452289,0,-0.411364353
100,-0.467329594236331,6.199806,5.9,-0.5657214916099523,5000000,-0.4588726469253322,32498,1988,-1.0911606896925388,1,2.5537514
101,-0.2580793264056473,9.905174,6.8,0.4728166429143217,13000000,0.6036600101482448,45768,1988,-0.7518146502609989,1,2.512427385
102,-0.6632868721814634,6.854978,6.2,-0.3820903093164425,6000000,-0.1046950945674732,20071,1988,-1.0487424347635963,1,1.132202167
103,0.590070195509122,11.624866,5.7,0.9548107988622108,63000000,-0.6949910151639053,99555,1988,1.369098096186126,0,-0.147371254
104,-0.3537478550362997,8.120317,5.7,-0.0274419168758509,13000000,-0.6949910151639053,39701,1988,-0.7518146502609989,1,2.797684538
105,-0.4855897155737788,11.666172,6.6,0.9663880176930146,24000000,0.3675416419096717,31340,1988,-0.2852138460426314,1,0.72730125
106,-0.6003698737907756,5.283245,6.0,-0.8226146129187407,7500000,-0.3408134628060463,24061,1988,-0.9851150523701826,1,1.5159508
107,-0.7067453302177381,11.509677,5.2,0.922525700815885,10000000,-1.2852869357603374,17315,1988,-0.8790694150478263,0,-0.6083697
108,-0.4195032142566427,10.813579,6.7,0.7274238058445686,31000000,0.4856008260289587,35531,1988,0.011713938459966,1,1.391978903
109,-0.4544938958177796,7.066395,6.3,-0.322834489979006,31000000,0.0133640895518127,33312,1988,0.011713938459966,1,0.222686935
110,0.0940351031843428,11.465634,7.0,0.9101813574041504,32000000,0.8397783783868178,68098,1988,0.0541321933889085,1,0.885267438
111,-0.5901675434752931,6.399977,6.0,-0.5096176938425353,23000000,-0.3408134628060463,24708,1988,-0.3276321009715739,1,0.795328304
112,-0.3236769989132316,8.105859,6.9,-0.0314941957180472,20000000,0.7217191942675317,41608,1988,-0.4548868657584014,0,-0.1181025
113,-0.744369379881944,9.631158,6.3,0.3960156165466829,8000000,0.0133640895518127,14929,1988,-0.9639059249057114,1,1.804159375
114,-0.2882921005701981,7.753416,7.2,-0.1302766906675744,46630000,1.0758967466253908,43852,1988,0.6747112629993373,0,-0.826654021
115,-0.4731324652658481,5.53202,7.3,-0.7528881176242717,13000000,1.1939559307446768,32130,1988,-0.7518146502609989,0,-0.297328231
116,-0.7564166447367022,7.977693,4.6,-0.0674164788892298,10500000,-1.9936420404760564,14165,1988,-0.8578602875833551,1,0.344236952
117,-0.8149184151701488,3.71926,6.6,-1.2609673121172942,3000000,0.3675416419096717,10455,1988,-1.175997199550424,1,3.343352333
118,-0.9008419049523188,3.007873,4.5,-1.4603543980706517,22000000,-2.1117012245953424,5006,1988,-0.3700503559005164,0,-0.202254591
119,-0.8086897900161835,6.595038,6.0,-0.4549461235535817,1100000,-0.3408134628060463,10850,1988,-1.2565918839154149,0,-0.389652727
120,-0.7682273795223226,5.611184,6.1,-0.7307000831614384,10000000,-0.2227542786867603,13416,1988,-0.8790694150478263,1,1.1486757
121,-0.8044007114291492,9.97523,5.3,0.4924518930574199,4500000,-1.1672277516410514,11122,1988,-1.11236981715701,0,-0.152601556
122,-0.658445890099774,11.978983,7.0,1.0540624814436252,22000000,0.8397783783868178,20378,1988,-0.3700503559005164,1,0.123658136
123,-0.8146188104159074,3.265426,5.9,-1.3881676106419454,2000000,-0.4588726469253322,10474,1988,-1.2184154544793664,0,-0.6374345
124,-0.6876179319601179,7.791952,6.5,-0.1194758456362501,7000000,0.2494824577903857,18528,1988,-1.0063241798346538,1,1.799290143
125,-0.7283326411943927,4.861698,7.3,-0.940765532070173,6000000,1.1939559307446768,15946,1988,-1.0487424347635963,0,-0.0532475
126,-0.809651678964011,8.733192,6.5,0.1443342897510117,3000000,0.2494824577903857,10789,1988,-1.175997199550424,1,1.427617
127,-0.8442481437432514,8.120652,6.2,-0.0273480232936033,7000000,-0.1046950945674732,8595,1988,-1.0063241798346538,0,-0.236489
128,-0.7883008980564944,15.133316,6.3,1.9381568843445944,16000000,0.0133640895518127,12143,1988,-0.6245598854741714,1,0.576015188
129,-0.8696357044973887,10.018693,7.0,0.504633674446159,3700000,0.8397783783868178,6985,1988,-1.146304421100164,0,-0.690431351
130,-0.7754809683092189,12.167265,5.3,1.1068340380189776,17500000,-1.1672277516410514,12956,1988,-0.5609325030807577,1,0.081423943
131,-0.8595910608946649,3.970538,6.9,-1.1905392776097934,15000000,0.7217191942675317,7622,1988,-0.6669781404031139,0,-0.539413533
132,-0.7812523019961842,4.619593,6.6,-1.0086225641001898,20000000,0.3675416419096717,12590,1988,-0.4548868657584014,1,1.1592399
133,-0.810345500500149,6.865513,7.3,-0.379137566364268,4000000,1.1939559307446768,10745,1988,-1.1335789446214812,0,-0.132857
134,-0.9348391602230764,7.368928,5.5,-0.2380407373876217,18000000,-0.9311093834024784,2850,1988,-0.5397233756162864,0,-0.895343833
135,-0.9525946840796968,1.569865,4.5,-1.863398345595157,210000,-2.1117012245953424,1724,1988,-1.2943441308021737,0,-0.4888
136,-0.9146237236474218,2.097317,6.0,-1.715564441882733,15000000,-0.3408134628060463,4132,1988,-0.6669781404031139,0,-0.884462
137,-0.8703768320473542,5.764399,5.8,-0.6877570825522852,15000000,-0.5769318310446193,6938,1988,-0.6669781404031139,1,0.402151133
138,-0.9258667862671112,2.478231,6.4,-1.60880211355956,3000000,0.1314232736710997,3419,1988,-1.175997199550424,0,-0.371895
139,-0.9334988231646284,2.00871,6.9,-1.7403991542475483,4000000,0.7217191942675317,2935,1988,-1.1335789446214812,1,3.06560375
140,-0.9173201664355942,1.264947,5.7,-1.9488605644362744,19000000,-0.6949910151639053,3961,1988,-0.4973051206873439,0,-0.420773474
141,-0.9272228919968352,1.835663,5.7,-1.7889006549257598,19000000,-0.6949910151639053,3333,1988,-0.4973051206873439,0,-0.758186737
142,-0.9487471282883864,2.06747,6.0,-1.7239299396419694,1000000,-0.3408134628060463,1968,1988,-1.2608337094083089,0,-0.507481
143,-0.9551334401551104,1.129645,5.9,-1.9867829210490056,5000000,-0.4588726469253322,1563,1988,-1.0911606896925388,0,-0.9141944
144,-0.935801049170904,2.100768,5.9,-1.7145971978459076,18000000,-0.4588726469253322,2789,1988,-0.5397233756162864,0,-0.492777833
145,-0.9682056686427996,0.674285,4.2,-2.114410925861746,13000000,-2.4658787769532013,734,1988,-0.7518146502609989,0,-0.980075462
146,-0.9686787287810756,0.861473,4.9,-2.061945994895286,7000000,-1.6394644881181963,704,1988,-1.0063241798346538,0,-0.980542429
147,0.301298518434268,7.507261,6.3,-0.1992688540650622,55000000,0.0133640895518127,81242,1989,1.029752056754586,1,0.152883891
148,0.8469891566067355,9.802574,7.6,0.444059981605056,27000000,1.5481334831025355,115848,1989,-0.1579590812558039,1,1.641481481
149,0.4536081142878154,15.109261,6.9,1.931414764580516,10000000,0.7217191942675317,90901,1989,-0.8790694150478263,1,3.0485039
150,0.0549130297489301,10.465403,7.9,0.629837262881461,6500000,1.902311035460396,65617,1989,-1.027533307299125,1,3.237760769
151,0.7107320681120151,7.521346,7.9,-0.1953211194204129,18000000,1.902311035460396,107207,1989,-0.5397233756162864,1,0.490555556
152,1.4264720573233742,16.414239,6.5,2.2971731501754737,37000000,0.2494824577903857,152597,1989,0.266223468033621,1,2.040398324
153,-0.3819422392775403,8.09806,7.0,-0.0336800943686415,31000000,0.8397783783868178,37913,1989,0.011713938459966,1,2.227349355
154,0.2683577641389931,11.137888,6.6,0.8183209215613968,32000000,0.3675416419096717,79153,1989,0.0541321933889085,1,0.083344219
155,-0.2338744159971996,12.308007,5.4,1.14628111429567,27800000,-1.0491685675217644,47303,1989,-0.1240244773126499,1,0.878059317
156,-0.420953932014022,7.435688,7.1,-0.2193292879820998,22500000,0.9578375625061036,35439,1989,-0.3488412284360451,0,-0.170163689
157,-0.3474246178546792,17.367336,6.8,2.564306557815601,18000000,0.6036600101482448,40102,1989,-0.5397233756162864,1,1.606054833
158,-0.4670299894820897,7.534739,5.1,-0.1915673380859588,6000000,-1.4033461198796244,32517,1989,-1.0487424347635963,1,2.6947265
159,-0.5786091074300865,7.743144,4.6,-0.1331557201507008,5000000,-1.9936420404760564,25441,1989,-1.0911606896925388,1,1.8687952
160,-0.733757064113289,9.01086,5.9,0.2221588963048235,30000000,-0.4588726469253322,15602,1989,-0.0307043164689764,1,1.028829
161,-0.5206277031487433,7.068389,6.7,-0.3222756129551203,13800000,0.4856008260289587,29118,1989,-0.7178800463178449,1,0.963770072
162,-0.720763678981979,10.357224,6.1,0.5995169230785855,8000000,-0.2227542786867603,16426,1989,-0.9639059249057114,1,3.39387
163,-0.8014677385718388,5.763954,6.0,-0.687881806863032,6000000,-0.3408134628060463,11308,1989,-1.0487424347635963,1,1.379816667
164,-0.8545450860863891,3.196522,5.5,-1.407479978973852,18000000,-0.9311093834024784,7942,1989,-0.5397233756162864,0,-0.5272865
165,-0.4730063158956412,9.801967,6.8,0.4438898520396102,19000000,0.6036600101482448,32138,1989,-0.4973051206873439,1,2.082711211
166,-0.473936667500917,4.701379,6.4,-0.9856996371816752,24000000,0.1314232736710997,32079,1989,-0.2852138460426314,0,-0.079173042
167,-0.6265774054512576,5.039273,7.0,-0.8909949264951943,5000000,0.8397783783868178,22399,1989,-1.0911606896925388,1,0.2314314
168,-0.6841015182656008,4.343506,6.8,-1.0860040490016634,13000000,0.6036600101482448,18751,1989,-0.7518146502609989,1,0.294117615
169,-0.9292728192626972,1.096473,6.3,-1.996080347646968,5000000,0.0133640895518127,3203,1989,-1.0911606896925388,1,0.391595
170,-0.2501792220964406,6.645295,8.0,-0.4408601242609914,19000000,2.0203702195796818,46269,1989,-0.4973051206873439,0,-0.039226211
171,-0.7877016885480117,5.587765,5.4,-0.7372639452589207,5000000,-1.0491685675217644,12181,1989,-1.0911606896925388,1,2.3109398
172,-0.8347238662926311,3.96986,6.1,-1.1907293070090883,15000000,-0.2227542786867603,9199,1989,-0.6669781404031139,1,1.706
173,-0.797241734669908,6.617717,6.3,-0.448589668175094,10000000,0.0133640895518127,11576,1989,-0.8790694150478263,0,-0.7307963
174,-0.7487373018253576,9.686985,6.4,0.4116627718187335,15000000,0.1314232736710997,14652,1989,-0.6669781404031139,0,-0.2824354
175,-0.9062190218573876,3.312779,5.3,-1.3748955425817344,10000000,-1.1672277516410514,4665,1989,-0.8790694150478263,0,-0.8727023
176,-0.9316223512828008,2.876656,4.5,-1.4971318135386622,4000000,-2.1117012245953424,3054,1989,-1.1335789446214812,0,-0.951796
177,-0.8617829062020096,9.059459,6.1,0.235780192435126,20000000,-0.2227542786867603,7483,1989,-0.4548868657584014,0,-0.6381103
178,-0.5491374608155012,5.772293,6.0,-0.6855445573634417,17000000,-0.3408134628060463,27310,1989,-0.5821416305452289,1,1.543979235
179,-0.9014726518033532,0.863547,4.3,-2.061364695523401,8000000,-2.347819592833915,4966,1989,-0.9639059249057114,1,1.011706375
180,-0.6063304315330512,5.612379,4.2,-0.730365149338197,12000000,-2.4658787769532013,23683,1989,-0.7942329051899414,0,-0.03606525
181,-0.9219561557906976,7.584638,6.3,-0.177581678800666,13000000,0.0133640895518127,3667,1989,-0.7518146502609989,1,0.694615385
182,-0.9089943080019393,2.628306,5.7,-1.5667391901093843,5000000,-0.6949910151639053,4489,1989,-1.0911606896925388,0,-0.6160694
183,-0.9106815558284564,6.657723,6.9,-0.4373768124992804,18000000,0.7217191942675317,4382,1989,-0.5397233756162864,0,-0.723706389
184,-0.923391104876801,2.713132,6.3,-1.5429642139668915,4000000,0.0133640895518127,3576,1989,-1.1335789446214812,0,-0.9290765
185,-0.9581767937113516,0.000578,4.1,-2.3032370859073725,2500000,-2.5839379610724884,1370,1989,-1.1972063270148952,0,-0.9825004
186,-0.9552438208540416,1.582367,5.8,-1.8598942931615468,34000000,-0.5769318310446193,1556,1989,0.1389687032467935,0,-0.894874824
187,-0.943795765507766,1.629224,6.3,-1.846761243658932,20000000,0.0133640895518127,2282,1989,-0.4548868657584014,0,-0.87895415
188,-0.9662818907471444,6.561712,4.6,-0.4642867131714431,16000000,-1.9936420404760564,856,1989,-0.6245598854741714,0,-0.995757625
189,-0.9602582583197654,1.138586,5.1,-1.98427694338072,17000000,-1.4033461198796244,1238,1989,-0.5821416305452289,0,-0.790533412
190,0.0805371205722052,11.890138,6.6,1.0291610625935117,26000000,0.3675416419096717,67242,1990,-0.2003773361847464,1,1.365
191,1.3425984948070664,15.020845,7.8,1.906633585571549,20000000,1.7842518513411088,147278,1990,-0.4548868657584014,1,2.0638436
192,3.683583895078932,17.185349,7.6,2.513299359748453,54000000,1.5481334831025355,295736,1990,0.9873338018256436,1,0.234556704
193,1.4252105636213053,15.91126,7.6,2.156198522995425,30000000,1.5481334831025355,152517,1990,-0.0307043164689764,1,3.0670881
194,-0.434057697844263,14.310479,5.8,1.7075326648345348,13000000,-0.5769318310446193,34608,1990,-0.7518146502609989,1,1.192431154
195,0.5690190193558466,15.750026,7.1,2.111007962278679,11000000,0.9578375625061036,98220,1990,-0.8366511601188839,1,0.515189455
196,-0.5106303655598471,9.019396,5.7,0.2245513608363628,25000000,-0.6949910151639053,29752,1990,-0.2427955911136889,1,0.57617044
197,0.0831389513327224,8.528622,7.2,0.0869975431229761,9500000,1.0758967466253908,67407,1990,-0.9002785425122977,1,0.532657579
198,0.312920029164578,8.176863,7.5,-0.0115932407511554,25000000,1.4300742989832498,81979,1990,-0.2427955911136889,1,0.04475404
199,-0.1352256084954093,5.418428,6.4,-0.7847256095486586,31000000,0.1314232736710997,53559,1990,0.011713938459966,1,0.716392903
200,3.574448921178693,18.785984,7.1,2.9619242971242445,70000000,0.9578375625061036,288815,1990,1.6660258806887234,1,0.679156386
201,-0.1863318721004768,8.304776,6.1,0.0242581317444786,47000000,-0.2227542786867603,50318,1990,0.690406017323046,1,1.207206936
202,0.0493151514459992,7.046753,5.9,-0.3283397369715655,60000000,-0.4588726469253322,65262,1990,1.2418433313992985,1,0.37784555
203,-0.2386365547225098,8.290384,6.5,0.0202243513393814,11000000,0.2494824577903857,47001,1990,-0.8366511601188839,0,-0.248514273
204,0.6345378485070517,14.007329,5.2,1.622565979884205,42000000,-1.2852869357603374,102375,1990,0.4783147426783334,0,-0.025086714
205,0.838489842789046,3.67003,6.1,-1.2747654645174418,26000000,-0.2227542786867603,115309,1990,-0.2003773361847464,1,2.517603385
