,budget,score_norm,rating,budget_norm,votes_norm,genre,score,runtime,runtime_norm,votes,year,country,isprofit,profitability_ratio
498,20000000,1.4645189121363462,6,-0.4000213884586411,-0.4168866976933042,4,7.5,98,-0.5131607456152353,31237,1994,1,0,-0.33081315
499,13000000,0.5196123028469902,6,-0.6960192336233832,-0.5687204556460338,4,6.7,95,-0.7263662762020535,22529,1994,1,0,-0.393743462
500,25000000,-0.543407632603536,6,-0.188594356198111,-0.783237075316731,4,5.8,118,0.9082094582968868,10226,1994,1,0,-0.73969944
501,11000000,0.7558389551693294,6,-0.7805900465275953,-0.6032614150516789,4,6.9,96,-0.6552977660064474,20548,1994,1,1,0.039926636
502,7000000,0.2833856505246509,5,-0.9497316723360194,-0.891149239759708,3,6.5,105,-0.0156811742459925,4037,1994,1,1,1.800571429
503,10000000,-0.4252943064423658,6,-0.8228754529797013,-0.886023019635902,0,5.9,100,-0.371023725224023,4331,1994,1,1,1.9392418
504,12000000,1.228292259814007,6,-0.7383046400754892,-0.6339838635487746,6,7.3,103,-0.1578181946372047,18786,1994,0,0,-0.824666667
505,40000000,-0.8977476110870444,5,0.4456867405834793,-0.6828747520765024,4,5.5,116,0.7660724379056746,15982,1994,1,1,0.09055375
506,25000000,-0.0709543279588574,4,-0.188594356198111,-0.596600816115305,4,6.2,100,-0.371023725224023,20930,1994,1,1,0.05490652
507,19000000,-1.1339742634093837,4,-0.4423067949107471,-0.8602873022796516,4,5.3,90,-1.081708827180084,5807,1994,1,0,-0.609912684
508,35000000,-0.543407632603536,5,0.2342597083229492,-0.8458676286660884,0,5.8,102,-0.2288867048328108,6634,1994,1,0,-0.420651857
509,20000000,-2.1969941988599087,4,-0.4000213884586411,-0.8361905804731894,7,4.4,93,-0.8685032965932658,7189,1994,1,0,-0.4108
510,15000000,-1.0158609372482137,5,-0.6114484207191712,-0.812233347649688,4,5.4,97,-0.5842292558108413,8563,1994,1,0,-0.546784
511,700000,0.9920656074916676,6,-1.2161297329842873,-0.6127641020158769,4,7.1,93,-0.8685032965932658,20003,1994,1,0,-0.461531429
512,45000000,-0.7796342849258753,6,0.6571137728440094,-0.6690653427633924,0,5.6,101,-0.2999552150284169,16774,1994,1,0,-0.361769333
513,7000000,0.40149897668582,6,-0.9497316723360194,-0.912055151080944,5,6.6,120,1.0503464786880992,2838,1994,1,1,1.978788714
514,45000000,-1.2520875895705528,6,0.6571137728440094,-0.8493897254858463,6,5.2,98,-0.5131607456152353,6432,1994,1,0,-0.534913511
515,50000000,-1.0158609372482137,5,0.8685408051045396,-0.7636040009650115,0,5.4,102,-0.2288867048328108,11352,1994,1,0,-0.670422
516,1900000,2.173198869103363,2,-1.1653872452417602,-0.7528807853999071,6,8.1,113,0.5528669073188563,11967,1994,0,0,-0.597975263
517,2000000,-2.1969941988599087,6,-1.1611587045965497,-0.8433568269727957,4,4.4,85,-1.437051378158115,6778,1994,1,1,0.130311
518,3000000,1.4645189121363462,4,-1.1188732981444434,-0.8516041130903476,6,7.5,103,-0.1578181946372047,6305,1994,1,1,1.033866667
519,7000000,0.1652723243634818,6,-0.9497316723360194,-0.8954733982314899,3,6.4,125,1.4056890296661295,3789,1994,1,0,-0.693619
520,20000000,-0.0709543279588574,5,-0.4000213884586411,-0.7256978698454394,4,6.2,96,-0.6552977660064474,13526,1994,1,1,0.3526749
521,15000000,-0.0709543279588574,6,-0.6114484207191712,-0.8829368258878963,5,6.2,99,-0.4420922354196291,4508,1994,1,0,-0.7974334
522,30000000,-1.0158609372482137,5,0.0228326760624191,-0.9015760412360208,4,5.4,122,1.1924834990793112,3439,1994,0,0,-0.949354467
523,17080000,-0.8977476110870444,4,-0.5234947752987906,-0.8279258582327675,4,5.5,107,0.1264558461452197,7663,1994,1,1,0.230181499
524,20000000,0.1652723243634818,6,-0.4000213884586411,-0.8904866670906446,0,6.4,107,0.1264558461452197,4075,1994,1,0,-0.9847465
525,2300000,0.6377256290081593,6,-1.1484730826609175,-0.8555969852275978,5,6.8,98,-0.5131607456152353,6076,1994,1,0,-0.523528261
526,2300000,0.8739522813304985,6,-1.1484730826609175,-0.8777757335183501,4,7.0,105,-0.0156811742459925,4804,1994,1,0,-0.627642609
527,30000000,-0.4252943064423658,6,0.0228326760624191,-0.9072427811687996,6,5.9,100,-0.371023725224023,3114,1994,1,0,-0.893977533
528,3200000,0.8739522813304985,5,-1.1104162168540224,-0.8770957247264167,4,7.0,101,-0.2999552150284169,4843,1994,1,1,1.270929063
529,15000000,-0.0709543279588574,4,-0.6114484207191712,-0.9106253890055966,4,6.2,108,0.1975243563408258,2920,1994,1,0,-0.913396
530,1000000,-0.3071809802811967,6,-1.2034441110486556,-0.9164490540442062,6,6.0,93,-0.8685032965932658,2586,1994,1,0,-0.553066
531,20000000,-1.488314241892892,6,-0.4000213884586411,-0.9261086661142351,4,5.0,94,-0.7974347863976596,2032,1994,0,0,-0.8845805
532,50000000,0.7558389551693294,4,0.8685408051045396,3.089552483727208,0,6.9,104,-0.0867496844415986,232339,1995,1,1,1.00950498
533,55000000,0.5196123028469902,0,1.0799678373650696,1.3698102489275217,2,6.7,81,-1.721325418940539,133708,1995,1,1,1.574545455
534,60000000,1.1101789336528378,5,1.2913948696255997,2.6928632523098277,0,7.2,130,1.76103158064416,209588,1995,0,1,0.776666667
535,45000000,-1.8426542203764005,1,0.6571137728440094,-0.0317576157387922,6,4.7,128,1.618894560252948,53325,1995,0,0,-0.548823089
536,50000000,-0.3071809802811967,4,0.8685408051045396,0.687848611232625,4,6.0,100,-0.371023725224023,94596,1995,1,1,1.00656388
537,2500000,2.173198869103363,6,-1.1400160013704963,2.6506503988413432,6,8.1,101,-0.2999552150284169,207167,1995,1,1,1.214162
538,18000000,-0.543407632603536,5,-0.4845922013628531,0.5555258747715244,0,5.8,101,-0.2999552150284169,87007,1995,1,1,2.914116556
539,20000000,-0.0709543279588574,5,-0.4000213884586411,0.046635192685125,4,6.2,107,0.1264558461452197,57821,1995,1,0,-0.6218
540,10000000,0.1652723243634818,5,-0.8228754529797013,0.9986823736376904,4,6.4,89,-1.1527773373756902,112423,1995,1,1,1.558875
541,50000000,-1.3702009157317228,5,0.8685408051045396,-0.321545977839661,0,5.1,109,0.2685928665364319,36705,1995,1,1,0.62044202
542,30250000,0.7558389551693294,6,0.0334040276754456,0.19559199036429,4,6.9,105,-0.0156811742459925,66364,1995,1,1,1.382710744
543,62000000,0.6377256290081593,5,1.375965682529812,-0.171804554631342,4,6.8,114,0.6239354175144625,45293,1995,1,1,0.048387097
544,25000000,-1.1339742634093837,6,-0.188594356198111,-0.5029339640571904,0,5.3,104,-0.0867496844415986,26302,1995,1,0,-0.83742668
545,9500000,0.40149897668582,5,-0.8440181562057544,-0.515487972523654,6,6.6,111,0.4107298869276441,25582,1995,1,1,2.248646947
546,35000000,-0.543407632603536,6,0.2342597083229492,0.16600288985375,0,5.8,108,0.1975243563408258,64667,1995,1,1,0.716402943
547,7000000,1.1101789336528378,6,-0.9497316723360194,1.6175775549114773,0,7.2,104,-0.0867496844415986,147918,1995,1,1,2.66073
548,42000000,1.1101789336528378,6,0.5302575534876913,0.0444731134492341,0,7.2,145,2.827059233578252,57697,1995,1,0,-0.811452381
549,30000000,0.0471589982023116,5,0.0228326760624191,2.042792283344322,1,6.3,90,-1.081708827180084,172305,1995,1,1,2.6128511
550,4000000,0.5196123028469902,6,-1.0765878916923377,0.4982656472661541,4,6.7,98,-0.5131607456152353,83723,1995,1,1,0.07533275
551,70000000,-0.8977476110870444,6,1.71424893414666,0.6964794920533187,0,5.5,96,-0.6552977660064474,95091,1995,1,0,-0.504378843
552,12000000,-0.4252943064423658,5,-0.7383046400754892,-0.6437829646017642,4,5.9,90,-1.081708827180084,18224,1995,1,1,2.881344667
553,11000000,1.582632238297515,6,-0.7805900465275953,0.3871278000922108,5,7.6,122,1.1924834990793112,77349,1995,0,1,2.580662182
554,25000000,0.40149897668582,5,-0.188594356198111,-0.6002972741637638,4,6.6,101,-0.2999552150284169,20718,1995,1,1,1.7948
555,20000000,0.40149897668582,6,-0.4000213884586411,-0.1757625545228521,6,6.6,123,1.2635520092749173,45066,1995,1,1,0.60259585
556,15000000,-1.3702009157317228,4,-0.6114484207191712,-0.5840991160174517,0,5.1,95,-0.7263662762020535,21647,1995,1,1,1.520307733
557,50000000,0.40149897668582,6,0.8685408051045396,0.7044652363278192,0,6.6,127,1.5478260500573418,95549,1995,1,1,0.35647146
558,9000000,1.7007455644586855,6,-0.8651608594318073,0.3881390952186759,6,7.7,121,1.121414988883705,77407,1995,1,0,-0.884683667
559,53000000,1.228292259814007,6,0.9953970244608576,0.5480632141831265,0,7.3,116,0.7660724379056746,86579,1995,1,1,0.724528302
560,24000000,1.582632238297515,5,-0.230879762650217,0.066756478477207,6,7.6,135,2.1163741316221905,58975,1995,1,1,1.979859042
561,23000000,0.1652723243634818,6,-0.273165169102323,-0.248750164857042,3,6.4,99,-0.4420922354196291,40880,1995,1,1,2.69214787
562,20000000,0.6377256290081593,6,-0.4000213884586411,-0.3168556607876072,4,6.8,106,0.0553873359496136,36974,1995,1,1,0.0642257
563,6000000,1.1101789336528378,6,-0.9920170787881254,0.8428208713019705,4,7.2,94,-0.7974347863976596,103484,1995,1,0,-0.646239833
564,5000000,-1.488314241892892,6,-1.0343024852402314,-0.5624260152899319,9,5.0,87,-1.2949143577669024,22890,1995,1,1,2.0233268
565,60000000,-1.0158609372482137,6,1.2913948696255997,-0.2951302516914771,0,5.4,100,-0.371023725224023,38220,1995,1,0,-0.166265283
566,25000000,-0.7796342849258753,6,-0.188594356198111,0.0651872274188991,0,5.6,100,-0.371023725224023,58885,1995,0,0,-0.23696
567,20000000,0.5196123028469902,5,-0.4000213884586411,-0.499132889271511,6,6.7,102,-0.2288867048328108,26520,1995,1,1,1.50062535
568,15000000,0.9920656074916676,6,-0.6114484207191712,-0.3739938354328868,4,7.1,95,-0.7263662762020535,33697,1995,1,0,-0.553333333
569,50000000,0.0471589982023116,6,0.8685408051045396,0.2122086154594842,0,6.3,132,1.9031686010353723,67317,1995,0,0,-0.39387464
570,28000000,0.7558389551693294,6,-0.0617381368417929,-0.3297583917114726,1,6.9,139,2.400648172404615,36234,1995,1,1,0.128571429
571,55000000,-0.4252943064423658,5,1.0799678373650696,0.0680990599382038,0,5.9,134,2.0453056214265843,59052,1995,1,0,-0.316355727
572,98000000,-0.7796342849258753,5,2.898240314805628,-0.568755327891774,0,5.6,124,1.3346205194705234,22527,1995,1,0,-0.897782429
573,13000000,0.5196123028469902,6,-0.6960192336233832,-0.652431281545328,0,6.7,92,-0.939571806788872,17728,1995,1,1,0.622197538
574,10000000,0.6377256290081593,6,-0.8228754529797013,-0.6756736333311558,0,6.8,119,0.9792779684924928,16395,1995,1,1,1.42
575,45000000,-0.4252943064423658,4,0.6571137728440094,-0.5771769752380266,6,5.9,96,-0.6552977660064474,22044,1995,1,0,-0.2084978
576,23000000,1.228292259814007,4,-0.273165169102323,-0.4105225128457219,6,7.3,143,2.6849222131870394,31602,1995,1,1,2.589998739
577,20000000,-2.07888087269874,6,-0.4000213884586411,-0.6414290880143023,4,4.5,100,-0.371023725224023,18359,1995,1,0,-0.0124132
578,15000000,-1.7245408942152312,4,-0.6114484207191712,-0.8761541740914319,1,4.8,89,-1.1527773373756902,4897,1995,1,0,-0.106218867
579,8000000,0.40149897668582,6,-0.9074462658839132,-0.5141802633083973,0,6.6,98,-0.5131607456152353,25657,1995,1,1,1.01448475
580,30000000,-0.4252943064423658,4,0.0228326760624191,-0.4618544585752621,4,5.9,106,0.0553873359496136,28658,1995,1,1,1.553133333
581,6500000,-0.6615209587647051,4,-0.9708743755620723,-0.8814373193210687,4,5.7,94,-0.7974347863976596,4594,1995,1,1,0.490150154
582,8000000,0.40149897668582,6,-0.9074462658839132,-0.7643537542484253,3,6.6,111,0.4107298869276441,11309,1995,0,0,-0.957513875
583,30000000,-0.7796342849258753,6,0.0228326760624191,-0.5305179104376702,0,5.6,106,0.0553873359496136,24720,1995,1,0,-0.1984
584,50000000,-1.2520875895705528,6,0.8685408051045396,-0.7904033218163373,5,5.2,95,-0.7263662762020535,9815,1995,1,0,-0.80409966
585,12000000,-0.8977476110870444,4,-0.7383046400754892,-0.8307679462605919,4,5.5,100,-0.371023725224023,7500,1995,1,1,0.477125
586,12000000,-0.3071809802811967,6,-0.7383046400754892,-0.7542756752295142,9,6.0,109,0.2685928665364319,11887,1995,1,1,0.10775675
587,16000000,-0.6615209587647051,6,-0.5691630142670652,-0.8224509156515598,4,5.7,124,1.3346205194705234,7977,1995,1,1,3.19075975
588,35000000,-0.6615209587647051,6,0.2342597083229492,-0.4825337002991869,0,5.7,111,0.4107298869276441,27472,1995,1,0,-0.418566543
589,25000000,0.7558389551693294,6,-0.188594356198111,-0.653791299129195,5,6.9,128,1.618894560252948,17650,1995,1,0,-0.47837588
590,7000000,0.6377256290081593,6,-0.9497316723360194,-0.5542659097867305,5,6.8,115,0.6950039277100686,23358,1995,1,0,-0.924319143
591,5500000,1.228292259814007,6,-1.0131597820141784,-0.90535967989883,6,7.3,128,1.618894560252948,3222,1995,1,1,1.014431455
592,500000,1.582632238297515,6,-1.2245868142747085,-0.7241460549100015,4,7.6,90,-1.081708827180084,13615,1995,1,1,1.297504
593,7000000,1.3464055859751771,6,-0.9497316723360194,-0.4477660712962307,4,7.4,112,0.4817983971232502,29466,1995,0,1,0.192775714
594,27000000,0.5196123028469902,6,-0.1040235432938989,-0.7103540817197617,5,6.7,102,-0.2288867048328108,14406,1995,1,0,-0.406292741
595,9000000,0.0471589982023116,6,-0.8651608594318073,-0.7651732520233194,6,6.3,111,0.4107298869276441,11262,1995,1,0,-0.907454444
596,68000000,-0.7796342849258753,6,1.6296781212424478,-0.367124003022072,0,5.6,110,0.339661376732038,34091,1995,1,0,-0.480526
597,33000000,0.0471589982023116,6,0.1496888954187371,-0.3611085406318915,0,6.3,90,-1.081708827180084,34436,1995,1,0,-0.752443545
598,6000000,-0.0709543279588574,6,-0.9920170787881254,-0.8729284913604656,5,6.2,98,-0.5131607456152353,5082,1995,1,1,0.966321167
599,17000000,0.1652723243634818,6,-0.5268776078149592,-0.8793624206995282,6,6.4,111,0.4107298869276441,4713,1995,1,0,-0.552719647
600,21000000,0.1652723243634818,6,-0.357735982006535,-0.7840042647230149,4,6.4,115,0.6950039277100686,10182,1995,1,1,0.116666667
601,7000000,-1.2520875895705528,6,-0.9497316723360194,-0.8883594601004938,6,5.2,89,-1.1527773373756902,4197,1995,0,0,-0.462783571
602,2000000,0.5196123028469902,6,-1.1611587045965497,-0.8214396205250947,4,6.7,83,-1.579188398549327,8035,1995,1,0,-0.3620005
603,15000000,-1.1339742634093837,6,-0.6114484207191712,-0.8674186765335177,8,5.3,106,0.0553873359496136,5398,1995,1,0,-0.186583
604,6400000,-1.3702009157317228,6,-0.975102916207283,-0.8659366060895601,5,5.1,86,-1.3659828679625086,5483,1995,1,1,0.070312188
605,8000000,-2.1969941988599087,5,-0.9074462658839132,-0.9200583314783144,4,4.4,100,-0.371023725224023,2379,1995,0,0,-0.6546225
606,5000000,0.5196123028469902,6,-1.0343024852402314,-0.9207209041473778,5,6.7,98,-0.5131607456152353,2341,1995,1,0,-0.2868984
607,4000000,-0.3071809802811967,6,-1.0765878916923377,-0.9219065605025438,4,6.0,112,0.4817983971232502,2273,1995,0,0,-0.93545125
608,23000000,0.40149897668582,6,-0.273165169102323,-0.8864589227076541,0,6.6,100,-0.371023725224023,4306,1995,0,0,-0.749995217
609,3000000,-2.1969941988599087,6,-1.1188732981444434,-0.9277999700326336,4,4.4,87,-1.2949143577669024,1935,1995,1,0,-0.901669667
610,11000000,-0.1890676541200276,6,-0.7805900465275953,-0.9293343488452016,4,6.1,100,-0.371023725224023,1847,1995,1,0,-0.742470364
611,6000000,-2.551334177343418,5,-0.9920170787881254,-0.9156993007607924,0,4.1,86,-1.3659828679625086,2629,1995,1,0,-0.151048833
612,2000000,0.6377256290081593,6,-1.1611587045965497,-0.8807398744062652,9,6.8,95,-0.7263662762020535,4634,1995,0,0,-0.397785
613,8000000,1.1101789336528378,4,-0.9074462658839132,-0.9076089397490714,6,7.2,107,0.1264558461452197,3093,1995,1,0,-0.938374125
614,19000000,1.228292259814007,6,-0.4423067949107471,3.16890427890898,0,7.3,108,0.1975243563408258,236890,1996,1,1,0.355465263
615,14500000,0.6377256290081593,5,-0.6325911239452242,2.1811304821956035,6,6.8,120,1.0503464786880992,180239,1996,1,1,2.196644483
616,12000000,0.8739522813304985,5,-0.7383046400754892,1.94760848859651,4,7.0,92,-0.939571806788872,166846,1996,1,1,2.218666667
617,44000000,1.582632238297515,6,0.6148283663919034,1.8920918733781484,5,7.6,147,2.969196253969464,163662,1996,1,1,0.115909091
618,15000000,0.0471589982023116,6,-0.6114484207191712,0.1229007941188916,6,6.3,101,-0.2999552150284169,62195,1996,1,1,0.658733333
619,30000000,1.7007455644586855,6,0.0228326760624191,1.564031221577436,5,7.7,129,1.689963070448554,144847,1996,1,1,0.870539433
620,80000000,0.0471589982023116,4,2.13710299866772,1.206956861320896,2,6.3,88,-1.2238458475712963,124368,1996,1,1,0.130794175
621,70000000,0.0471589982023116,5,1.71424893414666,2.2349732296184364,4,6.3,106,0.0553873359496136,183327,1996,1,0,-0.460414043
622,4000000,-1.3702009157317228,6,-1.0765878916923377,-0.689901509593148,9,5.1,85,-1.437051378158115,15579,1996,1,1,3.16875
623,36000000,1.228292259814007,6,0.2765451147750552,0.3644259681153557,3,7.3,129,1.689963070448554,76047,1996,1,0,-0.439130222
624,31000000,0.8739522813304985,6,0.0651180825145251,0.1993058845356188,4,7.0,117,0.8371409481012807,66577,1996,1,1,3.001953323
625,25000000,0.6377256290081593,5,-0.188594356198111,-0.4257965564799194,6,6.8,124,1.3346205194705234,30726,1996,1,0,-0.70639588
626,26000000,0.7558389551693294,4,-0.1463089497460049,-0.0296129726257713,4,6.9,108,0.1975243563408258,53448,1996,1,0,-0.007314885
627,55000000,0.1652723243634818,6,1.0799678373650696,-0.2049331880845099,0,6.4,133,1.9742371112309784,43393,1996,1,1,0.0285312
628,45000000,0.0471589982023116,6,0.6571137728440094,-0.2633965080679162,4,6.3,135,2.1163741316221905,40040,1996,1,1,0.196768622
629,7000000,0.9920656074916676,6,-0.9497316723360194,0.0609851218072078,4,7.1,91,-1.010640316984478,58644,1996,1,0,-0.919990143
630,15000000,-2.1969941988599087,5,-0.6114484207191712,-0.5652506671948861,4,4.4,88,-1.2238458475712963,22728,1996,1,1,0.7838
631,75000000,-0.6615209587647051,0,1.92567596640719,0.4659913838336205,1,5.7,103,-0.1578181946372047,81872,1996,1,1,0.815857253
632,27000000,0.7558389551693294,5,-0.1040235432938989,0.2086865186397264,4,6.9,113,0.5528669073188563,67115,1996,1,0,-0.076140259
633,38000000,0.5196123028469902,4,0.3611159276792673,-0.0438234127648933,2,6.7,79,-1.8634624393317512,52633,1996,0,0,-0.238559
634,40000000,-2.315107525021079,6,0.4456867405834793,-0.3185644008288759,4,4.3,115,0.6950039277100686,36876,1996,1,0,-0.172256425
635,26000000,-0.0709543279588574,4,-0.1463089497460049,-0.3567495099143694,4,6.2,103,-0.1578181946372047,34686,1996,1,1,3.057277038
636,8500000,-0.6615209587647051,6,-0.8863035626578604,-0.5749800237563955,8,5.7,93,-0.8685032965932658,22170,1996,1,1,0.784879412
637,57000000,0.1652723243634818,5,1.1645386502692816,0.4687811634928346,0,6.4,103,-0.1578181946372047,82032,1996,1,0,-0.098817982
638,47000000,-0.1890676541200276,5,0.7416845857482215,1.315095695361184,4,6.1,96,-0.6552977660064474,130570,1996,1,1,0.281708404
639,50000000,-0.6615209587647051,6,0.8685408051045396,0.05945074299464,0,5.7,101,-0.2999552150284169,58556,1996,1,0,-0.4904527
640,65000000,0.5196123028469902,6,1.50282190188613,0.1491247229155045,0,6.7,121,1.121414988883705,63699,1996,1,0,-0.487260754
641,100000000,-0.1890676541200276,6,2.9828111277098404,0.6078516795046596,0,6.1,115,0.6950039277100686,90008,1996,1,1,0.01295562
642,45000000,-0.3071809802811967,5,0.6571137728440094,-0.5047821930814197,4,6.0,117,0.8371409481012807,26196,1996,1,0,-0.553333333
643,9000000,0.6377256290081593,6,-0.8651608594318073,-0.7662019832726547,0,6.8,123,1.2635520092749173,11203,1996,1,1,3.005456444
644,25000000,0.0471589982023116,5,-0.188594356198111,-0.479586995534142,12,6.3,115,0.6950039277100686,27641,1996,1,0,-0.43806512
645,4100000,1.228292259814007,6,-1.0723593510471268,-0.717729561693809,6,7.3,109,0.2685928665364319,13983,1996,1,1,1.89781439
646,60000000,-0.8977476110870444,4,1.2913948696255997,0.3342789116729729,4,5.5,89,-1.1527773373756902,74318,1996,1,1,0.009560683
647,31000000,-0.3071809802811967,5,0.0651180825145251,-0.64690403059551,4,6.0,92,-0.939571806788872,18045,1996,1,0,-0.168206355
648,55000000,0.0471589982023116,4,1.0799678373650696,-0.4300160982144808,3,6.3,135,2.1163741316221905,30484,1996,1,0,-0.090051291
649,32000000,0.1652723243634818,4,0.1074034889666311,0.2052864746800592,6,6.4,123,1.2635520092749173,66920,1996,1,1,2.269886938
650,23000000,0.5196123028469902,5,-0.273165169102323,-0.5832621821196875,6,6.7,98,-0.5131607456152353,21695,1996,1,0,-0.444238783
651,46000000,0.40149897668582,6,0.6993991792961155,-0.2097281218737842,0,6.6,116,0.7660724379056746,43118,1996,1,1,0.283283848
652,20000000,0.6377256290081593,6,-0.4000213884586411,-0.4082732529954805,4,6.8,101,-0.2999552150284169,31731,1996,1,0,-0.5142759
653,3000000,1.228292259814007,6,-1.1188732981444434,-0.4164682307444221,5,7.3,102,-0.2288867048328108,31261,1996,1,0,-0.925813667
654,3300000,0.7558389551693294,6,-1.1061876762088116,-0.667809941916746,3,6.9,108,0.1975243563408258,16846,1996,1,0,-0.10242697
655,3500000,-0.3071809802811967,6,-1.0977305949183904,-0.7054196589475266,4,6.0,96,-0.6552977660064474,14689,1996,1,1,1.699776857
656,18000000,-1.1339742634093837,5,-0.4845922013628531,-0.4112373938833956,4,5.3,81,-1.721325418940539,31561,1996,1,1,0.494779944
657,8000000,-0.6615209587647051,6,-0.9074462658839132,-0.8709582094761457,6,5.7,94,-0.7974347863976596,5195,1996,1,0,-0.550644
658,30000000,-0.8977476110870444,5,0.0228326760624191,-0.6063824810454247,0,5.5,95,-0.7263662762020535,20369,1996,1,0,-0.28
659,13000000,-1.1339742634093837,6,-0.6960192336233832,-0.7653650493748905,4,5.3,87,-1.2949143577669024,11251,1996,1,0,-0.570165
660,4000000,1.582632238297515,6,-1.0765878916923377,-0.5499766235606888,4,7.6,84,-1.5081198883537206,23604,1996,1,0,-0.2690045
661,28000000,0.9920656074916676,6,-0.0617381368417929,-0.5130992236904518,3,7.1,133,1.9742371112309784,25719,1996,0,0,-0.603837179
662,38000000,0.40149897668582,5,0.3611159276792673,-0.6324320486133367,1,6.6,129,1.689963070448554,18875,1996,1,0,-0.728947368
663,4500000,2.055085542942194,6,-1.0554451884662843,-0.4242273054216114,6,8.0,136,2.187442641817797,30816,1996,0,1,1.981620444
664,5000000,1.4645189121363462,6,-1.0343024852402314,-0.53444103808344,6,7.5,135,2.1163741316221905,24495,1996,1,1,1.6539926
665,13000000,-2.07888087269874,6,-0.6960192336233832,-0.6702335629956883,0,4.5,84,-1.5081198883537206,16707,1996,1,1,0.375666077
666,36000000,0.5196123028469902,5,0.2765451147750552,-0.8048055593070303,6,6.7,130,1.76103158064416,8989,1996,1,0,-0.637423861
667,29000000,-0.0709543279588574,6,-0.0194527303896869,-0.7222280813942918,5,6.2,107,0.1264558461452197,13725,1996,1,0,-0.603448276
668,45000000,-1.1339742634093837,6,0.6571137728440094,-0.6752551663822737,0,5.3,91,-1.010640316984478,16419,1996,1,0,-0.553333333
669,42000000,0.2833856505246509,5,0.5302575534876913,-0.7490622744913578,4,6.5,126,1.4767575398617356,12186,1996,1,0,-0.017799333
670,15000000,-0.7796342849258753,5,-0.6114484207191712,-0.8092692067617729,4,5.6,90,-1.081708827180084,8733,1996,1,1,0.426530267
671,60000000,-0.1890676541200276,5,1.2913948696255997,-0.7528807853999071,6,6.1,124,1.3346205194705234,11967,1996,1,0,-0.148521583
672,40000000,-0.8977476110870444,4,0.4456867405834793,-0.798423938336578,4,5.5,123,1.2635520092749173,9355,1996,1,1,0.202569875
673,13000000,-1.0158609372482137,5,-0.6960192336233832,-0.7676666175937421,4,5.4,80,-1.792393929136145,11119,1996,1,0,-0.645259692
674,7000000,-0.6615209587647051,6,-0.9497316723360194,-0.8858835306529412,9,5.7,80,-1.792393929136145,4339,1996,1,0,-0.849210714
675,13000000,-0.4252943064423658,4,-0.6960192336233832,-0.814221065656878,4,5.9,100,-0.371023725224023,8449,1996,1,1,1.041486231
676,7000000,0.6377256290081593,6,-0.9497316723360194,-0.6861353070532089,4,6.8,92,-0.939571806788872,15795,1996,1,1,1.127285714
677,44000000,-0.7796342849258753,6,0.6148283663919034,-0.7035539938004272,6,5.6,118,0.9082094582968868,14796,1996,1,0,-0.482847159
678,39000000,-0.6615209587647051,4,0.4034013341313733,-0.6350300309209799,4,5.7,93,-0.8685032965932658,18726,1996,1,0,-0.221620692
679,25000000,-1.0158609372482137,6,-0.188594356198111,-0.6655955543122447,0,5.4,101,-0.2999552150284169,16973,1996,1,0,-0.41990068
680,21500000,0.2833856505246509,5,-0.336593278780482,-0.7381995699432927,1,6.5,101,-0.2999552150284169,12809,1996,1,1,0.036946093
681,25000000,-1.1339742634093837,0,-0.188594356198111,-0.8846804381749052,1,5.3,90,-1.081708827180084,4408,1996,0,0,-0.3962188
682,47000000,-0.543407632603536,6,0.7416845857482215,-0.7443719574393041,6,5.8,108,0.1975243563408258,12455,1996,1,0,-0.880851064
683,8000000,-1.488314241892892,5,-0.9074462658839132,-0.8380911178660291,4,5.0,98,-0.5131607456152353,7080,1996,1,0,-0.29842675
684,38000000,-0.1890676541200276,6,0.3611159276792673,-0.7025252625510919,5,6.1,118,0.9082094582968868,14855,1996,1,0,-0.544599711
685,1300000,1.1101789336528378,6,-1.1907584891130236,-0.7534736135774902,4,7.2,95,-0.7263662762020535,11933,1996,1,0,-0.465208462
686,3000000,0.8739522813304985,6,-1.1188732981444434,-0.8539579896778094,4,7.0,106,0.0553873359496136,6170,1996,1,0,-0.948948333
687,50000000,-0.3071809802811967,6,0.8685408051045396,-0.769044071300479,5,6.0,113,0.5528669073188563,11040,1996,1,0,-0.70897282
688,40000000,-0.0709543279588574,6,0.4456867405834793,-0.6558661977507354,6,6.2,111,0.4107298869276441,17531,1996,1,0,-0.495
689,23000000,-0.6615209587647051,4,-0.273165169102323,-0.8833378567139084,1,5.7,109,0.2685928665364319,4485,1996,1,0,-0.497085957
690,25000000,-1.1339742634093837,6,-0.188594356198111,-0.8319361664928878,0,5.3,98,-0.5131607456152353,7433,1996,1,0,-0.316
691,12000000,-1.488314241892892,6,-0.7383046400754892,-0.871027953967626,4,5.0,108,0.1975243563408258,5191,1996,1,0,-0.591416667
692,2309723,-0.4252943064423658,6,-1.148061941653984,-0.8859707112672917,4,5.9,88,-1.2238458475712963,4334,1996,1,0,-0.978516904
693,22000000,-0.1890676541200276,6,-0.315450575554429,-0.8188416382174515,5,6.1,101,-0.2999552150284169,8184,1996,1,0,-0.951123273
694,25000000,-0.6615209587647051,6,-0.188594356198111,-0.8836517069255699,6,5.7,132,1.9031686010353723,4467,1996,1,0,-0.7998
695,30000000,-1.3702009157317228,5,0.0228326760624191,-0.8303320431888397,4,5.1,100,-0.371023725224023,7525,1996,1,1,0.0452039
