,votes,runtime_norm,score,rating,country,runtime,year,votes_norm,genre,score_norm,budget_norm,budget,popularity,popularity_norm,isprofit,profitability_ratio
373,13197,1.252474372936699,6.0,3,0,123,1993,-0.7664055061025815,6,-0.3241317215310835,0.1920830370945352,35000000,5.681522,-0.7076987405046232,0,-0.861196029
374,17414,0.4706185206091481,6.9,5,1,112,1993,-0.699166176658428,4,0.7461832065070303,-0.788454789223111,12000000,8.730025,0.1503045150868169,0,-0.465777
375,26647,-0.6666263555036532,4.8,3,1,96,1993,-0.5519476021367608,0,-1.7512182922485682,-0.5752943921975358,17000000,8.13688,-0.0166365510816548,1,1.509411765
376,14297,-1.306326598317104,5.9,5,1,87,1993,-0.7488661979715479,9,-0.4430556024242068,-0.7458227098179959,13000000,6.559693,-0.4605369115787567,0,-0.967010154
377,13064,2.3897192490495005,7.6,5,1,139,1993,-0.7685261679038793,6,1.5786503727588954,-0.831086868628226,11000000,3.01386,-1.4585140360177236,1,1.987376
378,12969,0.3284629110950479,6.6,5,1,110,1993,-0.7700409263333776,0,0.3894115638276583,-0.4047660745770755,21000000,5.538671,-0.7479042522146307,0,-0.422050571
379,35484,-0.2401595269613527,5.8,5,1,102,1993,-0.4110431785422658,0,-0.5619794833173312,-0.02107735993104,30000000,13.390917,1.46211575816583,0,-0.206712567
380,18494,-0.8087819650177533,5.6,5,1,94,1993,-0.6819457650388676,0,-0.7998272451035787,-0.6605585510077658,15000000,9.812648,0.4550094993293031,1,0.479269267
381,10810,-0.2401595269613527,6.8,4,1,102,1993,-0.8044658047469246,4,0.627259325613906,-0.9802991465461288,7500000,3.704567,-1.264114078182748,1,1.519893867
382,30925,-0.0980039174472525,7.4,3,1,104,1993,-0.4837356383326135,4,1.3408026109726487,-0.7245066701154383,13500000,8.939404,0.2092343779252266,0,-0.164030519
383,12718,0.399540715852098,4.9,4,1,111,1993,-0.774043077552368,4,-1.6322944113554438,-0.3621339951719605,22000000,5.43085,-0.7782505464518759,1,1.042849773
384,11408,-0.3823151364754528,6.6,5,0,100,1993,-0.7949307990538718,0,0.3894115638276583,-0.8097708289256685,11500000,9.796318,0.4504134096538761,0,-0.715166522
385,6666,0.1863073015809478,6.2,3,1,108,1993,-0.8705411619242005,1,-0.0862839597448358,-1.0229312259512435,6500000,4.048513,-1.167310241103482,1,2.708245231
386,2554,-0.4533929412325029,5.1,5,1,99,1993,-0.9361062846831192,6,-1.3944466495691974,-0.6605585510077658,15000000,1.047834,-2.011853399166593,0,-0.572008267
387,11036,-0.5955485507466031,4.6,3,1,97,1993,-0.8008622741672758,1,-1.989066054034816,-1.0016151862486862,7000000,7.348632,-0.2384894901187629,1,0.820270143
388,4131,-2.443571474429905,6.5,0,0,71,1993,-0.9109612947534464,2,0.270487682934535,-0.7458227098179959,13000000,3.14419,-1.421832568326456,0,-0.494238769
389,5627,-0.3823151364754528,5.0,3,1,100,1993,-0.8871078356952405,0,-1.5133705304623206,-0.02107735993104,30000000,4.869901,-0.936130026387032,0,-0.732561767
390,6291,-0.1690817222043026,7.6,4,1,103,1993,-0.8765204715143257,6,1.5786503727588954,-0.9589831068435712,8000000,4.375347,-1.0753225881348043,0,-0.83758525
391,1253,-0.6666263555036532,5.8,4,1,96,1993,-0.9568505027544598,1,-0.5619794833173312,-0.5326623127924207,18000000,0.768367,-2.090509577569689,0,-0.915102056
392,6770,0.0441516920668476,6.2,5,1,106,1993,-0.8688829000645392,5,-0.0862839597448358,-0.831086868628226,11000000,3.00282,-1.461621251572942,1,0.517838091
393,3256,-1.306326598317104,5.1,5,1,87,1993,-0.9249130171304047,4,-1.3944466495691974,-1.044247265653801,6000000,4.719295,-0.9785181881541696,1,1.162439333
394,2414,0.5416963253661982,5.8,4,1,113,1993,-0.9383385602634324,6,-0.5619794833173312,-0.7031906304128809,14000000,0.796778,-2.082513282176636,0,-0.425639357
395,2839,-0.7377041602607033,4.4,5,1,95,1993,-0.931562009394624,9,-2.2269138158210624,-0.788454789223111,12000000,2.404331,-1.6300663901985777,0,-0.576090917
396,3022,0.1863073015809478,5.7,5,0,108,1993,-0.928644106314643,6,-0.6809033642104544,-0.873718948033341,10000000,2.70097,-1.5465771406438322,0,-0.9927505
397,2416,-0.0980039174472525,7.1,3,1,104,1993,-0.9383066706122852,3,0.9840309682932769,-0.788454789223111,12000000,4.497919,-1.04082461485272,0,-0.858059833
398,1280,-0.9509375745318536,5.8,0,1,92,1993,-0.9564199924639708,7,-0.5619794833173312,-0.4900302333873056,19000000,1.418221,-1.9076077245424423,0,-0.888421368
399,2570,-0.6666263555036532,5.4,5,1,96,1993,-0.9358511674739404,6,-1.0376750068898253,-0.9589831068435712,8000000,2.101505,-1.715296975137393,0,-0.8907315
400,2743,-0.524470745989553,5.9,4,1,98,1993,-0.933092712649696,4,-0.4430556024242068,-0.7458227098179959,13000000,13.011091,1.3552134705321046,0,-0.759582769
401,3462,-1.2352487935600538,7.2,5,1,88,1993,-0.9216283830622296,4,1.1029548491864012,-1.2574077053114558,999999,0.985441,-2.02941395171521,0,-0.761769762
402,2008,-0.7377041602607033,5.6,5,1,95,1993,-0.9448121594463412,6,-0.7998272451035787,-1.193459543571704,2500000,2.296734,-1.6603496394825283,0,-0.6943668
403,1526,-0.5955485507466031,4.5,4,1,97,1993,-0.9524975653728488,0,-2.107989934927939,-1.0868793450589165,5000000,1.155075,-1.9816703463262704,0,-0.999406
404,2137,0.6127741301232483,7.1,5,1,114,1993,-0.9427552769473384,6,0.9840309682932769,-1.2659340785603996,800000,0.941994,-2.041642139598141,1,0.25179625
405,279357,0.7549297396373484,7.2,5,1,116,1994,3.47746926858462,0,1.1029548491864012,-0.02107735993104,30000000,10.859292,0.7495881693995796,1,3.041604833
406,185627,0.8970853491514487,7.3,5,1,118,1994,1.9829607675648144,5,1.2218787300795244,0.1494509576894201,34000000,11.226856,0.8530393087418116,1,0.478904882
407,121453,1.9632524205072,7.5,5,1,133,1994,0.95971753120031,6,1.4597264918657722,-0.02107735993104,30000000,12.199047,1.1266631310102162,1,1.2212961
408,144969,-0.2401595269613527,7.6,5,1,102,1994,1.3346760493906624,0,1.5786503727588954,-0.3195019157668454,23000000,15.799336,2.1399669339161185,1,1.204050522
409,64538,-1.0220153792889035,4.8,3,1,91,1994,0.0522177836750543,4,-1.7512182922485682,0.6610359105508008,46000000,15.019586,1.920505762794612,1,1.837237283
410,38652,-0.4533929412325029,6.6,4,1,99,1994,-0.3605299711248888,4,0.3894115638276583,-0.8097708289256685,11500000,6.514592,-0.4732306188936025,1,0.824570174
411,64703,0.8970853491514487,6.6,3,1,118,1994,0.0548486798947094,0,0.3894115638276583,0.1920830370945352,35000000,8.105708,-0.0254099318141967,1,1.161967657
412,149166,1.5367855919648994,7.9,5,1,127,1994,1.4015964823233429,3,1.9354220154382675,-0.5326623127924207,18000000,11.720358,0.991935784369648,0,-0.672919056
413,41464,0.4706185206091481,6.4,5,1,112,1994,-0.3156931216117373,8,0.1515638020414117,-0.9589831068435712,8000000,9.860522,0.4684836693918501,1,1.261272625
414,74328,2.5318748585636004,6.9,4,1,141,1994,0.208317626041254,0,0.7461832065070303,1.3431491810326417,62000000,7.513245,-0.192159048615942,1,0.970769629
415,53644,-0.7377041602607033,5.3,3,1,95,1994,-0.1214851461244735,4,-1.1565988877829496,0.4052434341201104,40000000,6.595255,-0.4505279623419206,0,-0.0478061
416,36625,-0.4533929412325029,6.0,3,1,99,1994,-0.3928501325627118,1,-0.3241317215310835,0.831564228171261,50000000,12.508518,1.2137639557465338,0,-0.6665699
417,21057,0.1152294968238977,6.3,3,1,107,1994,-0.6410791770935592,4,0.0326399211482874,-0.4473981539821905,20000000,5.045874,-0.8866023051100009,0,-0.03555895
418,47554,-0.7377041602607033,7.2,5,1,95,1994,-0.2185891338681054,8,1.1029548491864012,-0.9589831068435712,8000000,8.497643,0.0849004421563164,1,0.118325
419,23973,0.4706185206091481,6.5,4,1,112,1994,-0.5945840657207463,6,0.270487682934535,0.0215547194740749,31000000,5.930957,-0.6374950890539108,1,0.086574742
420,88132,1.5367855919648994,7.0,3,1,127,1994,0.4284199982601528,0,0.8651070874001535,1.897366213299137,75000000,15.050326,1.929157556831515,1,0.355083627
421,53868,0.3284629110950479,5.5,5,0,110,1994,-0.1179135051959721,0,-0.918751125996702,0.6184038311456856,45000000,10.388183,0.6169942189463807,1,0.274724022
422,14657,1.6078633967219491,6.1,4,1,128,1994,-0.7431260607650277,4,-0.2052078406379602,0.4052434341201104,40000000,4.985157,-0.9036911463116484,0,-0.3916919
423,57114,1.9632524205072,7.5,4,1,133,1994,-0.0661566013838492,3,1.4597264918657722,0.0215547194740749,31000000,7.772505,-0.1191901441914962,0,-0.199270355
424,39139,1.6078633967219491,6.0,5,1,128,1994,-0.352764841070513,6,-0.3241317215310835,1.0447246251968365,55000000,11.812244,1.0177971619517845,1,0.509365255
425,17391,-1.8038712316164545,6.0,0,1,80,1994,-0.6995329076466222,2,-0.3241317215310835,-0.1489735981463852,27000000,7.436001,-0.2138994252778333,0,-0.493678222
426,68649,0.399540715852098,7.3,3,0,111,1994,0.1177669616083993,4,1.2218787300795244,-0.02107735993104,30000000,7.550545,-0.1816609380897067,0,-0.904354367
427,19835,1.1103187634225988,5.1,5,1,121,1994,-0.6605637539445802,10,-1.3944466495691974,0.4052434341201104,40000000,14.228963,1.6979843783821735,0,-0.50695465
428,35146,0.399540715852098,6.3,4,1,111,1994,-0.4164325295861652,0,0.0326399211482874,0.6184038311456856,45000000,10.511241,0.6516289772610591,1,0.040349956
429,10934,-1.8749490363735049,6.6,4,1,79,1994,-0.8024886463757899,4,0.3894115638276583,-0.9589831068435712,8000000,8.888278,0.1948449302371751,0,-0.45615325
430,43444,-0.5955485507466031,6.7,4,1,97,1994,-0.2841223669758767,4,0.5083354447207826,-0.2342377569566153,25000000,7.438934,-0.2130739304206364,0,-0.11398196
431,18972,-0.3823151364754528,6.4,0,1,100,1994,-0.6743241384146548,2,0.1515638020414117,-0.4473981539821905,20000000,8.910462,0.2010886322187842,0,-0.5114171
432,17307,0.3284629110950479,7.1,5,0,110,1994,-0.7008722729948103,5,0.9840309682932769,-1.193459543571704,2500000,4.187079,-1.128310745575912,1,1.455394
433,19210,-0.3112373317184028,4.4,5,1,101,1994,-0.670529269928122,0,-2.2269138158210624,0.831564228171261,50000000,6.678661,-0.4270532865630679,0,-0.22819
434,5798,0.5416963253661982,4.1,5,1,113,1994,-0.8843812705221434,4,-2.5836854585004345,-0.2342377569566153,25000000,4.322726,-1.0901328045959582,0,-0.7263372
435,8846,-0.6666263555036532,6.1,5,1,96,1994,-0.8357814421736065,0,-0.2052078406379602,-0.9845623544866402,7400000,3.644641,-1.2809802918930748,1,0.039190946
436,49100,-1.1641709888030038,7.3,5,0,89,1994,-0.1939384335312163,5,1.2218787300795244,-1.193459543571704,2500000,8.223026,0.0076092995723157,1,0.1526032
437,5683,-0.3112373317184028,6.4,4,1,101,1994,-0.8862149254631152,6,0.1515638020414117,-0.6179264716026508,16000000,4.993829,-0.9012504059769696,0,-0.790033438
438,20024,0.1152294968238977,4.3,3,1,107,1994,-0.6575501819111571,0,-2.3458376967141867,-0.788454789223111,12000000,9.9697,0.4992118922077576,0,-0.257101917
439,19958,0.1863073015809478,6.0,4,1,108,1994,-0.6586025403990191,0,-0.3241317215310835,-0.2342377569566153,25000000,7.881107,-0.088624036969774,1,0.28220992
440,22529,-0.7377041602607033,6.7,5,1,95,1994,-0.6176083938491214,4,0.5083354447207826,-0.7458227098179959,13000000,5.305311,-0.8135835839144253,0,-0.393743462
441,10226,0.8970853491514487,5.8,5,1,118,1994,-0.8137775828819461,4,-0.5619794833173312,-0.2342377569566153,25000000,3.416181,-1.3452805152395568,0,-0.73969944
442,20548,-0.6666263555036532,6.9,5,1,96,1994,-0.6491950933105557,4,0.7461832065070303,-0.831086868628226,11000000,5.868677,-0.6550238376751966,1,0.039926636
443,4037,-0.0269261126902024,6.5,4,1,105,1994,-0.912460108357371,3,0.270487682934535,-1.0016151862486862,7000000,1.888534,-1.7752378088339855,1,1.800571429
444,4331,-0.3823151364754528,5.9,5,1,100,1994,-0.9077723296387128,0,-0.4430556024242068,-0.873718948033341,10000000,3.021526,-1.4563564350715006,1,1.9392418
445,18786,-0.1690817222043026,7.3,5,0,103,1994,-0.6772898759713568,6,1.2218787300795244,-0.788454789223111,12000000,5.484156,-0.7632475362719428,0,-0.824666667
446,20930,-0.3823151364754528,6.2,3,1,100,1994,-0.6431041699414148,4,-0.0862839597448358,-0.2342377569566153,25000000,5.146352,-0.858322703247934,1,0.05490652
447,5807,-1.0930931840459537,5.3,3,1,90,1994,-0.8842377670919804,4,-1.1565988877829496,-0.4900302333873056,19000000,2.459293,-1.614597297685361,0,-0.609912684
448,7189,-0.8798597697748034,4.4,3,1,93,1994,-0.8622020181491727,7,-2.2269138158210624,-0.4473981539821905,20000000,3.775127,-1.2442549178950488,0,-0.4108
449,20003,-0.8798597697748034,7.1,5,1,93,1994,-0.6578850232482042,4,0.9840309682932769,-1.270197286500911,700000,5.869261,-0.6548594704755365,0,-0.461531429
450,16774,-0.3112373317184028,5.6,5,1,101,1994,-0.7093708650255748,0,-0.7998272451035787,0.6184038311456856,45000000,9.579155,0.3892927346884904,0,-0.361769333
451,2838,1.0392409586655489,6.6,5,1,120,1994,-0.9315779542201976,5,0.3894115638276583,-1.0016151862486862,7000000,0.912909,-2.049828132752446,1,1.978788714
452,6432,-0.524470745989553,5.2,5,1,98,1994,-0.8742722511084386,6,-1.275522768676073,0.6184038311456856,45000000,8.295437,0.0279894250767455,0,-0.534913511
453,11352,-0.2401595269613527,5.4,4,1,102,1994,-0.7958237092859971,0,-1.0376750068898253,0.831564228171261,50000000,8.012225,-0.0517207861392388,0,-0.670422
454,11967,0.5416963253661982,8.1,2,0,113,1994,-0.7860176415581919,6,2.173269777224514,-1.2190387912147729,1900000,3.525649,-1.3144706717251882,0,-0.597975263
455,6778,-1.448482207831204,4.4,5,1,85,1994,-0.8687553414599498,4,-2.2269138158210624,-1.2147755832742615,2000000,3.3924,-1.3519736939640716,1,0.130311
456,6305,-0.1690817222043026,7.5,3,1,103,1994,-0.8762972439562943,6,1.4597264918657722,-1.1721435038691463,3000000,1.750481,-1.8140929201604843,1,1.033866667
457,3789,1.3946299824507993,6.4,5,1,125,1994,-0.9164144250996404,3,0.1515638020414117,-1.0016151862486862,7000000,4.739054,-0.9729570040821082,0,-0.693619
458,13526,-0.6666263555036532,6.2,4,1,96,1994,-0.7611596584888451,4,-0.0862839597448358,-0.4473981539821905,20000000,8.847461,0.1833569576540823,1,0.3526749
459,4508,-0.4533929412325029,6.2,5,1,99,1994,-0.904950095512174,5,-0.0862839597448358,-0.6605585510077658,15000000,7.340512,-0.2407748696756806,0,-0.7974334
460,3439,1.181396568179649,5.4,4,0,122,1994,-0.921995114050424,4,-1.0376750068898253,-0.02107735993104,30000000,2.783872,-1.5232443160098914,0,-0.949354467
461,6076,-0.524470745989553,6.8,5,1,98,1994,-0.879948609012664,5,0.627259325613906,-1.201985959452727,2300000,1.861292,-1.7829050883770343,0,-0.523528261
462,4804,-0.0269261126902024,7.0,5,1,105,1994,-0.9002304271423685,4,0.8651070874001535,-1.201985959452727,2300000,1.759012,-1.8116918643722988,0,-0.627642609
463,3114,-0.3823151364754528,5.9,5,1,100,1994,-0.9271771823618656,6,-0.4430556024242068,-0.02107735993104,30000000,3.034244,-1.4527769452679438,0,-0.893977533
464,4843,-0.3112373317184028,7.0,4,1,101,1994,-0.8996085789449955,4,0.8651070874001535,-1.1636170879881234,3200000,1.632711,-1.8472393672563223,1,1.270929063
465,2920,0.1863073015809478,6.2,3,1,108,1994,-0.930270478523157,4,-0.0862839597448358,-0.6605585510077658,15000000,8.506727,0.087457140172947,0,-0.913396
466,2586,-0.8798597697748034,6.0,5,1,93,1994,-0.9355960502647618,6,-0.3241317215310835,-1.2574076626793764,1000000,7.720056,-0.1339519511349421,0,-0.553066
467,232339,-0.0980039174472525,6.9,3,1,104,1995,2.727775459761946,0,0.7461832065070303,0.831564228171261,50000000,17.015539,2.482268100574008,1,1.00950498
468,133708,-1.7327934268594043,6.7,0,1,81,1995,1.1551213686055988,2,0.5083354447207826,1.0447246251968365,55000000,13.280069,1.4309175127070586,1,1.574545455
469,209588,1.7500190062360497,7.2,4,0,130,1995,2.3650147331354487,0,1.1029548491864012,1.2578850222224114,60000000,14.686036,1.826627887029843,1,0.776666667
470,53325,1.6078633967219491,4.7,1,0,128,1995,-0.1265715454824733,6,-1.8701421731416916,0.6184038311456856,45000000,17.502375,2.619288425939971,0,-0.548823089
471,94596,-0.3823151364754528,6.0,3,1,100,1995,0.5314873507683362,4,-0.3241317215310835,0.831564228171261,50000000,12.812539,1.2993308742531466,1,1.00656388
472,207167,-0.3112373317184028,8.1,5,1,101,1995,2.326412310421601,6,2.173269777224514,-1.193459543571704,2500000,11.304979,0.8750270805552458,1,1.214162
473,87007,-0.3112373317184028,5.8,4,1,101,1995,0.4104820694897775,0,-0.5619794833173312,-0.5326623127924207,18000000,10.870138,0.7526407835220343,1,2.914116556
474,57821,0.1152294968238977,6.2,4,1,107,1995,-0.0548836097032666,4,-0.0862839597448358,-0.4473981539821905,20000000,14.810519,1.861663712569719,0,-0.6218
475,112423,-1.1641709888030038,6.4,4,1,89,1995,0.8157357562700973,4,0.1515638020414117,-0.873718948033341,10000000,6.638116,-0.4384647045600175,1,1.558875
476,36705,0.2573851063379979,5.1,4,1,109,1995,-0.3915745465168184,0,-1.3944466495691974,0.831564228171261,50000000,7.260574,-0.2632734744812094,1,0.62044202
477,66364,-0.0269261126902024,6.9,5,1,105,1995,0.0813330351725702,4,0.7461832065070303,-0.0104193400797613,30250000,12.669608,1.2591028464883915,1,1.382710744
478,45293,0.6127741301232483,6.8,4,1,114,1995,-0.2546403844901664,4,0.627259325613906,1.3431491810326417,62000000,6.318445,-0.5284363262767,1,0.048387097
479,26302,-0.0980039174472525,5.3,5,1,104,1995,-0.5574485669596759,0,-1.1565988877829496,-0.2342377569566153,25000000,7.602087,-0.1671544069169657,0,-0.83742668
480,25582,0.399540715852098,6.6,4,1,111,1995,-0.5689288413727162,6,0.3894115638276583,-0.8950349877358986,9500000,12.133094,1.108100614025315,1,2.248646947
481,64667,0.1863073015809478,5.8,5,1,108,1995,0.0542746661740574,0,-0.5619794833173312,0.1920830370945352,35000000,13.492845,1.490803463520204,1,0.716402943
482,147918,-0.0980039174472525,7.2,5,1,104,1995,1.3816973400074064,0,1.1029548491864012,-1.0016151862486862,7000000,6.950458,-0.3505558349089325,1,2.66073
483,57697,2.8161860775918006,7.2,5,1,145,1995,-0.0568607680744013,0,1.1029548491864012,0.4905075929303405,42000000,11.223055,0.8519695146905993,0,-0.811452381
484,172305,-1.0930931840459537,6.3,4,1,90,1995,1.7705438012724228,1,0.0326399211482874,-0.02107735993104,30000000,8.205448,0.0026619594428205,1,2.6128511
485,83723,-0.524470745989553,6.7,5,1,98,1995,0.3581192623058552,4,0.5083354447207826,-1.1295114244640314,4000000,9.026586,0.233771811488183,1,0.07533275
486,95091,-0.6666263555036532,5.5,5,1,96,1995,0.5393800394273014,0,-0.918751125996702,1.6842058162735618,70000000,8.184815,-0.0031452125273623,0,-0.504378843
487,20718,-0.3112373317184028,6.6,4,1,101,1995,-0.6464844729630322,4,0.3894115638276583,-0.2342377569566153,25000000,11.7129,0.9898367251657696,1,1.7948
488,45066,1.252474372936699,6.6,5,1,123,1995,-0.2582598598953888,6,0.3894115638276583,-0.4473981539821905,20000000,10.701801,0.7052622196706957,1,0.60259585
489,21647,-0.7377041602607033,5.1,3,1,95,1995,-0.6316717300050957,0,-1.3944466495691974,-0.6605585510077658,15000000,7.024227,-0.3297934993751559,1,1.520307733
490,95549,1.5367855919648994,6.6,5,1,127,1995,0.5466827695400408,0,0.3894115638276583,0.831564228171261,50000000,13.676444,1.5424775277160836,1,0.35647146
491,77407,1.1103187634225988,7.7,5,1,121,1995,0.2574117439825746,6,1.6975742536520195,-0.916351027438456,9000000,6.505272,-0.4758537392717398,0,-0.884683667
492,86579,0.7549297396373484,7.3,5,1,116,1995,0.4036576841442481,0,1.2218787300795244,0.959460466386606,53000000,8.657365,0.129854308361984,1,0.724528302
493,58975,2.1054080300213,7.6,4,1,135,1995,-0.0364832809912549,6,1.5786503727588954,-0.2768698363617303,24000000,5.951077,-0.6318323012847995,1,1.979859042
494,40880,-0.4533929412325029,6.4,5,1,99,1995,-0.3250048997467588,3,0.1515638020414117,-0.3195019157668454,23000000,9.481338,0.3617620730974771,1,2.69214787
495,36974,0.0441516920668476,6.8,5,1,106,1995,-0.387285388437502,4,0.627259325613906,-0.4473981539821905,20000000,10.448481,0.6339651323112855,1,0.0642257
496,103484,-0.8087819650177533,7.2,5,1,94,1995,0.6732049604670882,4,1.1029548491864012,-1.044247265653801,6000000,8.25547,0.0167406855753502,0,-0.646239833
497,22890,-1.306326598317104,5.0,5,1,87,1995,-0.6118523118170276,9,-1.5133705304623206,-1.0868793450589165,5000000,8.768288,0.1610736626220812,1,2.0233268
498,38220,-0.3823151364754528,5.4,5,1,100,1995,-0.3674181357727129,0,-1.0376750068898253,1.2578850222224114,60000000,7.490247,-0.1986318514546114,0,-0.166265283
499,58885,-0.3823151364754528,5.6,5,0,100,1995,-0.0379183152928849,0,-0.7998272451035787,-0.2342377569566153,25000000,11.715868,0.9906720707969192,0,-0.23696
500,26520,-0.2401595269613527,6.7,4,1,102,1995,-0.5539725949846165,6,0.5083354447207826,-0.4473981539821905,20000000,9.715639,0.4277062498912445,1,1.50062535
501,67317,1.8921746157501496,6.3,5,0,132,1995,0.0965284539442749,0,0.0326399211482874,0.831564228171261,50000000,11.065939,0.8077491089683465,0,-0.39387464
502,36234,2.3897192490495005,6.9,5,1,139,1995,-0.3990845593620155,1,0.7461832065070303,-0.1063415187412701,28000000,10.193549,0.5622143464487045,1,0.128571429
503,59052,2.03433022526425,5.9,4,1,134,1995,-0.0352555294220826,0,-0.4430556024242068,1.0447246251968365,55000000,15.178338,1.9651866218364604,0,-0.316355727
504,22527,1.323552177693749,5.6,4,1,124,1995,-0.6176402835002687,0,-0.7998272451035787,2.877904039616783,98000000,7.284477,-0.2565459587732039,0,-0.897782429
505,17728,-0.9509375745318536,6.7,5,1,92,1995,-0.6941595014282965,0,0.5083354447207826,-0.7458227098179959,13000000,9.455342,0.3544454811071282,1,0.622197538
506,16395,0.9681631539084988,6.8,5,1,119,1995,-0.7154139539179946,0,0.627259325613906,-0.873718948033341,10000000,9.87957,0.4738447420273389,1,1.42
507,31602,2.6740304680777007,7.3,3,1,143,1995,-0.4729409914192409,6,1.2218787300795244,-0.3195019157668454,23000000,7.137117,-0.2980205316189431,1,2.589998739
508,18359,-0.3823151364754528,4.5,5,1,100,1995,-0.6840983164913127,4,-2.107989934927939,-0.4473981539821905,20000000,9.071127,0.2463079064197933,0,-0.0124132
509,25657,-0.524470745989553,6.6,5,1,98,1995,-0.5677329794546911,0,0.3894115638276583,-0.9589831068435712,8000000,10.187623,0.5605464696932494,1,1.01448475
510,28658,0.0441516920668476,5.9,3,1,106,1995,-0.5198825579081165,4,-0.4430556024242068,-0.02107735993104,30000000,8.387519,0.0539059669930141,1,1.553133333
511,4594,-0.8087819650177533,5.7,3,1,94,1995,-0.9035788405128384,4,-0.6809033642104544,-1.0229312259512435,6500000,2.15805,-1.6993823461908515,1,0.490150154
512,11309,0.399540715852098,6.6,5,0,111,1995,-0.7965093367856648,3,0.3894115638276583,-0.9589831068435712,8000000,4.546552,-1.0271368237207517,0,-0.957513875
513,24720,0.0441516920668476,5.6,5,1,106,1995,-0.582673281017217,0,-0.7998272451035787,-0.02107735993104,30000000,5.188399,-0.8464885463230913,0,-0.1984
514,9815,-0.7377041602607033,5.2,5,1,95,1995,-0.8203309061927232,5,-1.275522768676073,0.831564228171261,50000000,11.418917,0.907095008628657,0,-0.80409966
515,7500,-0.3823151364754528,5.5,3,1,100,1995,-0.8572431773957623,4,-0.918751125996702,-0.788454789223111,12000000,5.982764,-0.6229139734498174,1,0.477125
516,11887,0.2573851063379979,6.0,5,1,109,1995,-0.7872932276040853,9,-0.3241317215310835,-0.788454789223111,12000000,4.102409,-1.1521411750197823,1,0.10775675
517,7977,1.323552177693749,5.7,5,1,124,1995,-0.8496374955971231,4,-0.6809033642104544,-0.6179264716026508,16000000,3.859495,-1.220509486557852,1,3.19075975
518,27472,0.399540715852098,5.7,5,1,111,1995,-0.5387931210384855,0,-0.6809033642104544,0.1920830370945352,35000000,5.23158,-0.8343352243221966,0,-0.418566543
519,17650,1.6078633967219491,6.9,5,1,128,1995,-0.6954031978230425,5,0.7461832065070303,-0.2342377569566153,25000000,4.558992,-1.023635577207444,0,-0.47837588
520,23358,0.6838519348802984,6.8,5,1,115,1995,-0.6043901334485514,5,0.627259325613906,-1.0016151862486862,7000000,4.486179,-1.0441288458869828,0,-0.924319143
521,3222,1.6078633967219491,7.3,5,1,128,1995,-0.9254551411999096,6,1.2218787300795244,-1.065563305356359,5500000,3.121288,-1.4282783518994278,1,1.014431455
522,13615,-1.0930931840459537,7.6,5,1,90,1995,-0.7597405690127887,4,1.5786503727588954,-1.278723702381934,500000,10.058329,0.5241565849109678,1,1.297504
523,29466,0.4706185206091481,7.4,5,0,112,1995,-0.5069991388445936,4,1.3408026109726487,-1.0016151862486862,7000000,5.552946,-0.7438865436955419,1,0.192775714
524,14406,-0.2401595269613527,6.7,5,1,102,1995,-0.7471282119840181,5,0.5083354447207826,-0.1489735981463852,27000000,4.646132,-0.9991099645732306,0,-0.406292741
525,11262,0.399540715852098,6.3,5,1,111,1995,-0.7972587435876272,6,0.0326399211482874,-0.916351027438456,9000000,5.756462,-0.6866068262194733,0,-0.907454444
526,34091,0.3284629110950479,5.6,5,1,110,1995,-0.4332543205663838,0,-0.7998272451035787,1.5989416574633315,68000000,7.337906,-0.2415083301590954,0,-0.480526
527,5082,-0.524470745989553,6.2,5,1,98,1995,-0.895797765632889,5,-0.0862839597448358,-1.044247265653801,6000000,2.86007,-1.50179833676383,1,0.966321167
528,4713,0.399540715852098,6.4,5,1,111,1995,-0.9016814062695722,6,0.1515638020414117,-0.5752943921975358,17000000,7.698526,-0.1400115843689862,0,-0.552719647
529,10182,0.6838519348802984,6.4,5,1,115,1995,-0.8144791552071875,4,0.1515638020414117,-0.4047660745770755,21000000,3.030309,-1.453884453710859,1,0.116666667
530,4197,-1.1641709888030038,5.2,5,0,89,1995,-0.9099089362655844,6,-1.275522768676073,-1.0016151862486862,7000000,1.834099,-1.7905585768365495,0,-0.462783571
531,8035,-1.5906378173453042,6.7,5,1,83,1995,-0.8487126957138504,4,0.5083354447207826,-1.2147755832742615,2000000,11.528147,0.9378378668801508,0,-0.3620005
532,5398,0.0441516920668476,5.3,5,1,106,1995,-0.8907592007516103,8,-1.1565988877829496,-0.6605585510077658,15000000,8.182165,-0.0038910568408887,0,-0.186583
533,5483,-1.377404403074154,5.1,5,1,86,1995,-0.8894038905778485,5,-1.3944466495691974,-1.0271944338917554,6400000,7.506958,-0.1939285290684473,1,0.070312188
534,2379,-0.3823151364754528,4.4,4,0,100,1995,-0.9388966291585108,4,-2.2269138158210624,-0.9589831068435712,8000000,1.341723,-1.9291381389938087,0,-0.6546225
535,2341,-0.524470745989553,6.7,5,1,98,1995,-0.93950253253031,5,0.5083354447207826,-1.0868793450589165,5000000,0.629955,-2.129465729691869,0,-0.2868984
536,1935,-1.306326598317104,4.4,5,1,87,1995,-0.9459761317132188,4,-2.2269138158210624,-1.1721435038691463,3000000,1.279968,-1.9465191260058108,0,-0.901669667
